,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Aledo HS, TEA: 184907001, Aledo," Dexx J Moore / Joey Paul, Jake Albin, Scott Stephens",AAAAA,Sub Non-Varsity ,2022,171850,1,1,1,1,1,1,1,1,C, Aces of the Air (King), Fantasy on a Fiddle Tune (La Plante), Choreography (Sheldon),DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
1, 100-Concert Band, Aledo HS, TEA: 184907, Aledo," Jake Albin / Joey Paul, Dexx Moore, Scott Stephens",AAAAA,Non-Varsity ,2022,176008,1,1,1,1,1,1,1,1,C, The Gladiator March (Sousa), Homage to Bharat (Reflections of India) (21580)  (Balmages), Mouvement Frenetique (24147)  (Dagenais),DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
2, 100-Concert Band, Aledo HS, TEA: 184907, Aledo," Joey Paul / Jake Albin, Dexx Moore, Scott Stephens",AAAAA,Varsity ,2022,176733,1,1,1,1,1,1,1,1,A, The Footlifter  (Fillmore/Foster), Balkanya (607)  (Van der Roost), March To The Scaffold (725)  (Berlioz/Rogers/Patterson),DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
3, 100-Concert Band, Burleson High School, TEA: 126902001, Burleson," Brandon Day / Kaleb Schumann, Tyler Gerton, Jack Baker",AAAAA,Varsity ,2022,172919,1,1,1,1,1,1,1,1,A, Slavonic March from Serenade for Winds (Dvorak/Longfield), Sanctuary  (Ticheli), Until the Scars (Mackey),DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
4, 100-Concert Band, Burleson High School, TEA: 126902001, Burleson, Kaleb Schumann / Brandon Day & Tyler Gerton,AAAAA,Non-Varsity ,2022,175106,1,1,1,1,1,1,1,1,C, Lullaby to the Moon (20599) (Balmages), Spoon River (713) (Grainger/Sheldon/Bainum/Carson-Naylor)," Pine Ridge Rag (Hunter, Neil / arr. Marlatt, David)",DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
5, 100-Concert Band, Burleson High School, TEA: 126902001, Burleson," Tyler Gerton / Brandon Day, Kaleb Schumann, Jack Baker",AAAAA,Sub Non-Varsity ,2022,175093,1,2,1,1,1,1,1,1,C, Darklands March (Standridge), Journey Down Niagara (Tucker), Travelin' Music (LaPlante),DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
6, 100-Concert Band, Centennial High School, TEA: 126-902, Burleson," Brent Smith / Andrew Klein, Elise Lindloff, Richard Kearns",AAAAA,Varsity ,2022,172248,1,1,1,1,1,1,1,1,A, Royal Scotch Highlanders March (K. L. King), October (Eric Whitacre), English Folk Song Suite (Ralph Vaughan Williams),DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
7, 100-Concert Band, Cleburne High School, TEA: 126-903, Cleburne," Brock Feller / Jason Jones, Matt Bibb",AAAAA,Non-Varsity A,2022,176840,1,1,1,1,1,1,1,1,C, Shadow Cove March (Randall Standridge), Blue Ridge Reel (19346) (Brian Balmages), Fantasy on an African-American Spiritual (arr. Bruce Preuninger),DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
8, 100-Concert Band, Cleburne High School, TEA: 126-903, Cleburne," Jason Jones / Brock Feller, Matt Bibb",AAAAA,Varsity ,2022,176487,1,1,1,1,1,1,1,1,A, The Black Horse Troop (Sousa / Fennell), Nitro (16217) (Ticheli/), Lincolnshire Posy (353) (Grainger/Fennell/Lud),DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
9, 100-Concert Band, Crowley High School, TEA: 220912, Crowley, Ryan McCue / N/A, Acc:N/A,AAAAA,Varsity ,2022,176451,1,2,1,1,1,1,1,1,B, Barnum and Bailey's Favorite (King/Bainum), Salvation Is Created (Tschesnokoff/Houseknecht)," Prelude, Siciliano, and Rondo (Arnold/Paynter)",DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan
10, 100-Concert Band, Crowley High School, TEA: 220912, Fort Worth, Kenneth Danforth,AAAAA,Non-Varsity ,2022,176422,2,2,1,2,1,1,1,1,2, Big Four March (King/Swearingen), Cahokia (Jared Spears), Balfour Castle (David Bobrowitz),DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
11, 100-Concert Band, Everman High School, TEA: 220904001, Everman," Shane Johnson / Mark Fowler, William Hildreth",AAAAA,Non-Varsity ,2022,175482,2,1,1,1,1,1,1,1,C, In The Shining Of The Stars (273)  (Sheldon), Vaughan Williams Set: Flourish for Wind Band; I Vow to Thee My Country (427) (play both as a set) (pub separately) (Vaughan Williams), Rough Riders (King/Swearingen),DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
12, 100-Concert Band, Granbury High School, TEA: 111901001, Granbury, Alan Olmos,AAAAA,Sub Non-Varsity ,2022,172292,1,1,2,1,1,1,1,1,C, The Bandmasters (March) (Putnam), Portsmouth Reflections (Oare)," Moscow, 1941 (Balmages)",DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
13, 100-Concert Band, Granbury High School, TEA: 111901001, Granbury, Katelyn Johnson,AAAAA,Non-Varsity ,2022,172399,1,1,1,1,1,1,1,1,C, Amparito Roca (Texidor/arr. Fagan), Swirling Prisms (20755)  (Balmages), Shadow Rituals (15822)  (Markowski),DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
14, 100-Concert Band, Granbury High School, TEA: 111901001, Granbury, Mark Eastin,AAAAA,Varsity ,2022,172270,1,1,1,1,1,1,1,1,A, Hands Across the Sea (Sousa)," Enigma Variations, Opus 36 (15788)  (Elgar/Slocum)", Three Latin Dances (22369)  (Tyzik),DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
15, 100-Concert Band, Joshua High School, TEA: 126905, Joshua, Lonnie Foster,AAAAA,Non-Varsity ,2022,173071,1,1,1,1,1,1,1,1,C, El zorro rojo (standridge), Our Kingsland Spring (15850)  (Hazo), Fantasy on an Early American Marching Tune (17532)  (Sheldon),DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
16, 100-Concert Band, Joshua High School, TEA: 126905, Joshua, Stephen Smoot,AAAAA,Varsity ,2022,174006,1,1,1,1,1,1,1,1,A, Bonnie Annie Laurie March (Sousa/Foster), The Jig is Up (15847)  (Kallman), Spark Of Creation (24150)  (Newton),DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
17, 100-Concert Band, North Crowley High School, TEA: 220912002, Fort Worth," Alana Sewell / Chris Sample, Alex Descoteaux",AAAAAA,Sub Non-Varsity A,2022,175085,2,2,2,2,2,2,2,2, , Kitty Hawk March (Ed Huckeby), Crystalline (20594) (Clark/), Australian Folk Fantasy (169) (Williams/),DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
18, 100-Concert Band, North Crowley High School, TEA: 220912002, Fort Worth," Alex Descoteaux / Chris Sample, Alana Sewell",AAAAAA,Non-Varsity A,2022,175070,1,2,1,1,1,1,2,1,C, Courage March (Bennett), Hypnotic Fireflies (Balmages), Blue Ridge Saga (Swearingen),DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
19, 100-Concert Band, North Crowley High School, TEA: 220912002, Fort Worth," Chris Sample / Alex Descoteaux, Alana Sewell",AAAAAA,Varsity ,2022,175071,1,1,1,1,1,1,1,1,B, Cyrus the Great (King/Glover), Lux Aurumque (16207) (Whitacre/), American Salute (16232) (Gould/Lang),DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
20, 100-Concert Band, Weatherford High School, TEA: 184-903, Weatherford, James Buckner,AAAAAA,Varsity ,2022,175442,1,1,1,1,1,1,1,1,B, March Des Parachutistes Belges (Leemans/Wiley), Shenandoah (292) (Ticheli), Chorale and Alleluia (360) (Hanson),DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
21, 100-Concert Band, Weatherford High School, TEA: 184-903, Weatherford," Justin Good / James Buckner, Chris Kleven",AAAAAA,Non-Varsity ,2022,175461,2,1,2,2,2,2,2,2, , The Crown of Castile  (Vinson), Lone Eagle (Sheldon), Our Kingsland Spring (15850) (Hazo),DATE of EVENT 04/12/2022 ,Region: 30,1. Rick Baker,2. Keith Zuelke,3. Philip Cadenhead,1. John Canfield,2. Shannon Dow,3. Bobby Yearigan,
