,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Birdville High School, TEA: 220-902, North Richland Hills," Joshua Stover / Dr. Akira Robles, Shelby Mitchell, Daniel Turner, Mike Cheripka",AAAAA,Non-Varsity ,2022,173523,1,1,1,1,1,1,1,1,C, Amparito Roca (Texidor/Winter)," Irish Tune from County Derry & Shepherd's Hey (Grainger, ed. by Rogers)", Vesuvius (Ticheli),DATE of EVENT 04/13/2022 ,Region: 31,1. Bryan Christian,2. Todd Dixon,3. Joe Dolkos,1. Ryan Agard,2. William Ludlow,3. Jeremy Spicer,
1, 100-Concert Band, Birdville High School, TEA: 220902, North Richland Hills," Shelby Mitchell / Michael Cheripka, Josh Stover, Dr. Akira Robles",AAAAA,Sub Non-Varsity ,2022,176614,2,2,2,2,1,1,1,1,2, Conquista (David Shaffer), Travelin'' Music (Pierre La Plante), Cajun Folk Songs (Frank Ticheli),DATE of EVENT 04/13/2022 ,Region: 31,1. Bryan Christian,2. Todd Dixon,3. Joe Dolkos,1. Ryan Agard,2. William Ludlow,3. Jeremy Spicer,
2, 100-Concert Band, Birdville High School, TEA: 220902010, North Richland Hills, Mike Cheripka,AAAAA,Varsity ,2022,176402,1,1,1,1,1,1,1,1,A, Midway March (John Williams), Baron Cimetieres Mambo (22367) (Donald Grantham), Kingfishers Catchfire (19478) (John Mackey),DATE of EVENT 04/13/2022 ,Region: 31,1. Bryan Christian,2. Todd Dixon,3. Joe Dolkos,1. Ryan Agard,2. William Ludlow,3. Jeremy Spicer,
3, 100-Concert Band, Carroll Senior High School, TEA: 220919, Southlake, Ken Johnson,AAAAAA,Sub Non-Varsity A,2022,175387,1,1,1,1,1,1,1,1,C, Rough-Riders March (King/Swearingen), West Highlands Sojourn (274) (Sheldon/), Mountain Dance (17541) (Kiefer/),DATE of EVENT 04/13/2022 ,Region: 31,1. Bryan Christian,2. Todd Dixon,3. Joe Dolkos,1. Ryan Agard,2. William Ludlow,3. Jeremy Spicer,
4, 100-Concert Band, Carroll Senior High School, TEA: 220919, Southlake, Ken Johnson,AAAAAA,Varsity ,2022,175369,1,1,1,1,1,1,1,1,A, Commando March (Samuel Barber/Collinsworth), Second Suite for Band in F Major (15809) (Holst/Fennell), Danzon No. 2 (17583) (Marquez/Nickel),DATE of EVENT 04/13/2022 ,Region: 31,1. Bryan Christian,2. Todd Dixon,3. Joe Dolkos,1. Ryan Agard,2. William Ludlow,3. Jeremy Spicer,
5, 100-Concert Band, Carroll Senior High School, TEA: 220919, Southlake," Philip Jones / Ken Johnson, David Lown, Jon Maynard",AAAAAA,Non-Varsity ,2022,175444,1,1,1,1,1,1,1,1,C, El Aguila de Oro  (Jack Bullock), In the Center Ring (16683) (Sheldon/), Danse Bacchanale (581) (Saint-Saens/Steiger),DATE of EVENT 04/13/2022 ,Region: 31,1. Bryan Christian,2. Todd Dixon,3. Joe Dolkos,1. Ryan Agard,2. William Ludlow,3. Jeremy Spicer,
6, 100-Concert Band, Carroll Senior High School, TEA: 220919, Southlake," Philip Jones / Ken Johnson, Jon Maynard",AAAAAA,Sub Non-Varsity B,2022,175449,2,1,1,1,1,1,1,1,C, Alamo March (Karl L. King / James Swearingen), Declaration Overture (150) (Claude T. Smith), Knights of Dunvegan (135) (Richard Meyer),DATE of EVENT 04/13/2022 ,Region: 31,1. Bryan Christian,2. Todd Dixon,3. Joe Dolkos,1. Ryan Agard,2. William Ludlow,3. Jeremy Spicer,
7, 100-Concert Band, Colleyville Heritage High School, TEA: 1327785, Colleyville, Caitlin Eby,AAAAA,Sub Non-Varsity ,2022,176227,1,1,1,1,1,1,1,1,C, Grand Galop (Johnnie Vinson), Tanchozuru (20595) (Standridge/), Red Giant (22327) (Vargas/),DATE of EVENT 04/13/2022 ,Region: 31,1. Bryan Christian,2. Todd Dixon,3. Joe Dolkos,1. Ryan Agard,2. William Ludlow,3. Jeremy Spicer,
8, 100-Concert Band, Colleyville Heritage High School, TEA: 1327785, Colleyville, Cody Haddock,AAAAA,Non-Varsity ,2022,176229,1,1,1,1,1,1,1,1,C, English Folk Song Suite - I. March  (R. Vaughan Williams), Redemption  (Galante), Pikes Peak  (Balmages),DATE of EVENT 04/13/2022 ,Region: 31,1. Bryan Christian,2. Todd Dixon,3. Joe Dolkos,1. Ryan Agard,2. William Ludlow,3. Jeremy Spicer,
9, 100-Concert Band, Colleyville Heritage High School, TEA: 1327785, Colleyville, Gary Barnard,AAAAA,Varsity ,2022,176228,1,1,1,1,1,1,1,1,A, The Glory of the Yankee Navy (Sousa/Fennell), First Suite in Eb for Military Band (514) (Holst/Matthews/Fennell), Festive Overture (592) (Shostakovich/Hunsberger),DATE of EVENT 04/13/2022 ,Region: 31,1. Bryan Christian,2. Todd Dixon,3. Joe Dolkos,1. Ryan Agard,2. William Ludlow,3. Jeremy Spicer,
