,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Brandeis High School, TEA:, San Antonio, Richard Herrera / Cuellar/Suarez/Herrera,AAAAAA,Non-Varsity ,2016,112910,1,1,1,1,1,1,1,1,C, La Tregenda  (Puccini/Beck), Rikudim  (Van der Roost/ ), Prestissimo (King),DATE of EVENT 04/05/2016 ,Region: 11,1. Joseph Figarelli,2. Carlos luna,3. Steve Sanchez,1. Brian Pollard,2. Charles Munsell,3. Marcos Telles,
1, 100-Concert Band, Brandeis High School, TEA:, San Antonio, Richard Herrera / Herrera/Cuellar/Suarez,AAAAAA,Sub Non-Varsity ,2016,114558,1,1,1,1,1,1,1,1,C, English Folk Song Suite (play one mvt) (Vaughan Williams/ ), Shenandoah  (Ticheli/ ), March Ponderoso (King/Rhea),DATE of EVENT 04/05/2016 ,Region: 11,1. Joseph Figarelli,2. Carlos luna,3. Steve Sanchez,1. Brian Pollard,2. Charles Munsell,3. Marcos Telles,
2, 100-Concert Band, Brandeis High School, TEA:, San Antonio, Richard Herrera / Herrera/Cuellar/Suarez,AAAAAA,Varsity ,2016,112409,1,1,1,1,1,1,1,1,A," Excerpts from Manzoni Requiem Patterson: (play at least Dies Irae, Tuba Mirum, Ingemisco, Rex Tremendae, Recordare, Libera Me, and Requiem Aeternam) (Verdi/Mollenhauer/Patterson)", Sketches on a Tudor Psalm  (Tull/ ), March To The Scaffold  (Berlioz/Rogers/Patterson),DATE of EVENT 04/05/2016 ,Region: 11,1. Joseph Figarelli,2. Carlos luna,3. Steve Sanchez,1. Brian Pollard,2. Charles Munsell,3. Marcos Telles,
3, 100-Concert Band, Brennan High School, TEA:, San Antonio," Caleb Hoffmann / Roxanne Vickers, Melba Alejos, Gloria Gonzales",AAAAAA,Non-Varsity ,2016,112152,1,1,1,1,2,1,2,2,2, El Gato Montes Pasodoble (R. Geyer/ Harold Gore), Sinfonia VI: The Four Elements  (Broege/ ), Serenade and Dances  (Sudduth/ ),DATE of EVENT 04/05/2016 ,Region: 11,1. Joseph Figarelli,2. Carlos luna,3. Steve Sanchez,1. Brian Pollard,2. Charles Munsell,3. Marcos Telles,
4, 100-Concert Band, Brennan, TEA:, San Antonio," Roxanne Vickers / Caleb Hoffmann, Melba Alejos",AAAAAA,Varsity ,2016,111456,1,1,1,1,1,1,1,1,A, Entry March of the Boyars (Halvorsen/ Fennel), Do Not Go Gentle Into That Good Night  (Del Borgo/ ), Danzon No. 2  (Marquez/Nickel),DATE of EVENT 04/05/2016 ,Region: 11,1. Joseph Figarelli,2. Carlos luna,3. Steve Sanchez,1. Brian Pollard,2. Charles Munsell,3. Marcos Telles,
5, 100-Concert Band, Del Rio High School, TEA:, Del Rio, Aldo Morales,AAAAAA,Non-Varsity ,2016,110782,1,2,2,2,1,1,1,1,2, Orgullo De Los Toros (Pasodoble) (E.R. Griffin), Fantasy on a Japanese Folk Song  (Hazo/ ), Vesuvius  (Ticheli/ ),DATE of EVENT 04/05/2016 ,Region: 11,1. Joseph Figarelli,2. Carlos luna,3. Steve Sanchez,1. Brian Pollard,2. Charles Munsell,3. Marcos Telles,
6, 100-Concert Band, Del Rio High School, TEA:, Del Rio, Daniel White,AAAAAA,Sub Non-Varsity ,2016,113942,2,3,1,2,2,2,2,2, , Alamo March (Karl King/James Swearingen), Dolce and Dance (Gary Fagan), As Summer Was Just Beginning (Larry Daehn),DATE of EVENT 04/05/2016 ,Region: 11,1. Joseph Figarelli,2. Carlos luna,3. Steve Sanchez,1. Brian Pollard,2. Charles Munsell,3. Marcos Telles,
7, 100-Concert Band, Del Rio High School, TEA:, Del Rio, Ricardo Rios,AAAAAA,Varsity ,2016,114203,1,1,1,1,1,1,1,1,A, Pepita Greus Pasodoble (Chovi/Weger), Dusk  (Bryant/ ), Redline Tango  (Mackey/ ),DATE of EVENT 04/05/2016 ,Region: 11,1. Joseph Figarelli,2. Carlos luna,3. Steve Sanchez,1. Brian Pollard,2. Charles Munsell,3. Marcos Telles,
8, 100-Concert Band, Eagle Pass High School, TEA:, Eagle Pass, David M. Solis,AAAAAA,Varsity ,2016,112834,1,1,1,1,1,1,1,1,A, La Oreja de Oro (Mariano San Miguel), Suite Divertimento (Jay W. Gilbert), Summer Dances (Brian Blamages),DATE of EVENT 04/05/2016 ,Region: 11,1. Joseph Figarelli,2. Carlos luna,3. Steve Sanchez,1. Brian Pollard,2. Charles Munsell,3. Marcos Telles,
9, 100-Concert Band, Eagle Pass High School, TEA:, Eagle Pass, Korina,AAAAAA,Non-Varsity ,2016,112893,1,1,1,1,2,2,1,2,2, The Free Lance March  (Sousa), Benediction (Stevens), Undertow (Mackey),DATE of EVENT 04/05/2016 ,Region: 11,1. Joseph Figarelli,2. Carlos luna,3. Steve Sanchez,1. Brian Pollard,2. Charles Munsell,3. Marcos Telles,
10, 100-Concert Band, Earl Warren High School, TEA:, San Antonio, Christopher Drayton / Raul Rodriguez and Daniel Asgari,AAAAAA,Sub Non-Varsity A,2016,115414,1,1,1,1,1,1,1,1,C, Coast Guards March (King), The Seal Lullaby  (Whitacre/ ), Ghost Fleet  (Sheldon/ ),DATE of EVENT 04/05/2016 ,Region: 11,1. Joseph Figarelli,2. Carlos luna,3. Steve Sanchez,1. Brian Pollard,2. Charles Munsell,3. Marcos Telles,
11, 100-Concert Band, Earl Warren High School, TEA:, San Antonio," Daniel Asgari / Raul Rodriguez, Christopher Drayton",AAAAAA,Non-Varsity ,2016,117094,1,1,1,1,1,1,1,1,C, Peace Jubilee (King/Swearingen), Ave Maria  (Biebl/Cameron), Undertow  (Mackey/ ),DATE of EVENT 04/05/2016 ,Region: 11,1. Joseph Figarelli,2. Carlos luna,3. Steve Sanchez,1. Brian Pollard,2. Charles Munsell,3. Marcos Telles,
12, 100-Concert Band, Earl Warren High School, TEA:, San Antonio, Raul Rodriguez / Daniel Asgari and Christopher Drayton,AAAAAA,Varsity ,2016,117096,1,1,1,1,1,1,1,1,A, Gallito Pasodoble (Lope/Weger), Russian Christmas Music  (Reed/ ), Saturn Returns  (Markowski/ ),DATE of EVENT 04/05/2016 ,Region: 11,1. Joseph Figarelli,2. Carlos luna,3. Steve Sanchez,1. Brian Pollard,2. Charles Munsell,3. Marcos Telles,
13, 100-Concert Band, Health Careers High School, TEA:, San Antonio, Jim Powell,AAAAAA,Varsity ,2016,114001,2,1,3,2,3,3,2,3, , Psalm for Band  (Persichetti), Rhosymedre  (Vaughan Williams/Beeler), Trombone King (King/Paynter),DATE of EVENT 04/05/2016 ,Region: 11,1. Joseph Figarelli,2. Carlos luna,3. Steve Sanchez,1. Brian Pollard,2. Charles Munsell,3. Marcos Telles,
