,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Coronado High School, TEA:, Lubbock," Danny Timmerman / Josh Shaw, Jacob Faske",AAAAA,Sub Non-Varsity A,2017,117213,3,2,2,2,2,1,2,2, , New South Wales March (Edmondson), River of Dreams (Lopez/ ), Kentucky 1800 (Grundman/ ),DATE of EVENT 04/11/2017 ,Region: 16,1. Mary Ellen Cavitt,2. Greg Miller,3. Ray Portillo,1. Shannon Dow,2. David Christy,3. Rocky Harris
1, 100-Concert Band, Coronado High School, TEA:, Lubbock," Jacob Faske / Joshua Shaw, Danny Timmerman",AAAAA,Sub Non-Varsity B,2017,124737,4,3,3,3,3,3,3,3, , Two Minute Symphony  (Margolis/ ), Mosswood Lullaby  (Beck/ ), March of the Palace Guards (Williams),DATE of EVENT 04/11/2017 ,Region: 16,1. Mary Ellen Cavitt,2. Greg Miller,3. Ray Portillo,1. Shannon Dow,2. David Christy,3. Rocky Harris
2, 100-Concert Band, Coronado High School, TEA:, Lubbock," Jacob Faske / Joshua Shaw, Danny Timmerman",AAAAA,Non-Varsity ,2017,124736,3,2,2,2,1,2,1,1,2, Lightning Field  (Mackey/ ), Arabian Dances  (Balmages/ ), Valley Forge March (King/Swearingen),DATE of EVENT 04/11/2017 ,Region: 16,1. Mary Ellen Cavitt,2. Greg Miller,3. Ray Portillo,1. Shannon Dow,2. David Christy,3. Rocky Harris
3, 100-Concert Band, Coronado HS, TEA:, Lubbock," Josh Shaw / Jacob Faske, Daniel Timmerman",AAAAA,Varsity ,2017,123819,1,1,1,1,1,2,1,1,A, Ride  (Hazo/ ), Serenity  (Gjeilo/Wilson), Suite on Greek Love Songs Mmt IV Presto (Henk van Lijnschooten),DATE of EVENT 04/11/2017 ,Region: 16,1. Mary Ellen Cavitt,2. Greg Miller,3. Ray Portillo,1. Shannon Dow,2. David Christy,3. Rocky Harris
4, 100-Concert Band, Frenship High School, TEA:, Wolfforth, Ben Cook,AAAAAA,Sub Non-Varsity ,2017,122985,2,1,1,1,1,1,1,1,C, Brighton Beach (William P. Latham), In The Shining Of The Stars  (Sheldon/ ), Abracadabra (Ticheli/ ),DATE of EVENT 04/11/2017 ,Region: 16,1. Mary Ellen Cavitt,2. Greg Miller,3. Ray Portillo,1. Shannon Dow,2. David Christy,3. Rocky Harris
5, 100-Concert Band, Frenship High School, TEA:, Wolfforth, Lucas Meade,AAAAAA,Sub Non-Varsity A,2017,124125,1,1,1,1,1,1,1,1,C, Arsenal (Van Der Roost), Blue and Green Music  (Hazo/ ), Steel  (Standridge/ ),DATE of EVENT 04/11/2017 ,Region: 16,1. Mary Ellen Cavitt,2. Greg Miller,3. Ray Portillo,1. Shannon Dow,2. David Christy,3. Rocky Harris
6, 100-Concert Band, Frenship High School, TEA:, Wolfforth, Scott Carter,AAAAAA,Non-Varsity ,2017,124059,1,1,1,1,1,1,1,1,C, Deutsche Art Marsch (Carl Teike), Song for Lyndsay  (Boysen/ ), Oracle  (Rath/ ),DATE of EVENT 04/11/2017 ,Region: 16,1. Mary Ellen Cavitt,2. Greg Miller,3. Ray Portillo,1. Shannon Dow,2. David Christy,3. Rocky Harris
7, 100-Concert Band, Frenship High School, TEA:, Wolfforth, Tom SoRelle,AAAAAA,Varsity ,2017,118869,1,1,1,1,1,1,1,1,A," Children's March: ""Over the Hills and Far Away"" (Grainger/Rogers)", The Engulfed Cathedral  (Debussy/Patterson/Miller), Instinctive Travels  (Markowski/ ),DATE of EVENT 04/11/2017 ,Region: 16,1. Mary Ellen Cavitt,2. Greg Miller,3. Ray Portillo,1. Shannon Dow,2. David Christy,3. Rocky Harris
8, 100-Concert Band, Lubbock High School, TEA:, Lubbock, James Snider,AAAAA,Varsity ,2017,119277,1,1,1,1,1,1,1,1,A, Commando March (Samuel Barber), Incantation and Dance (John Barnes Chance), Asphalt Cocktail  (John Mackey ),DATE of EVENT 04/11/2017 ,Region: 16,1. Mary Ellen Cavitt,2. Greg Miller,3. Ray Portillo,1. Shannon Dow,2. David Christy,3. Rocky Harris
9, 100-Concert Band, Lubbock High School, TEA:, Lubbock, Melanie Settle,AAAAA,Non-Varsity A,2017,119341,1,1,1,1,1,1,1,1,C, Pablo!  (Meyer/ ), As Summer Was Just Beginning  (Daehn/ ), Free World March (King/Swearingen),DATE of EVENT 04/11/2017 ,Region: 16,1. Mary Ellen Cavitt,2. Greg Miller,3. Ray Portillo,1. Shannon Dow,2. David Christy,3. Rocky Harris
10, 100-Concert Band, Lubbock HS, TEA:, Lubbock, Don Lazuka,AAAAA,Sub Non-Varsity ,2017,119287,2,2,2,2,2,2,2,2, , Alamo March (James Swearingen), Our Kingsland Spring (Samuel R. Hazo), Variations on Scarborough Fair (Calvin Custer),DATE of EVENT 04/11/2017 ,Region: 16,1. Mary Ellen Cavitt,2. Greg Miller,3. Ray Portillo,1. Shannon Dow,2. David Christy,3. Rocky Harris
11, 100-Concert Band, Lubbock-Cooper High School, TEA:, Lubbock, John Mayo,AAAAA,Varsity ,2017,125822,1,1,1,1,1,1,1,1,A, The Klaxon March (Fillmore/Fennell), Quartets  (Cichy/ ), Ride  (Hazo/ ),DATE of EVENT 04/11/2017 ,Region: 16,1. Mary Ellen Cavitt,2. Greg Miller,3. Ray Portillo,1. Shannon Dow,2. David Christy,3. Rocky Harris
12, 100-Concert Band, Lubbock-Cooper High School, TEA:, Lubbock, John Rogers,AAAAA,Sub Non-Varsity A,2017,125964,2,2,2,2,2,2,1,2, , Haydn Go March (Rogers), Cascadia Celebration  (Hodges/ ), Danza de Espana  (Chambers/ ),DATE of EVENT 04/11/2017 ,Region: 16,1. Mary Ellen Cavitt,2. Greg Miller,3. Ray Portillo,1. Shannon Dow,2. David Christy,3. Rocky Harris
13, 100-Concert Band, Lubbock-Cooper High School, TEA:, Lubbock, Nicole Baxter,AAAAA,Non-Varsity ,2017,125819,2,1,3,2,1,1,1,1,2, The Quilting Party March (Sousa), West Highlands Sojourn  (Sheldon/ ), Lightning Field  (Mackey/ ),DATE of EVENT 04/11/2017 ,Region: 16,1. Mary Ellen Cavitt,2. Greg Miller,3. Ray Portillo,1. Shannon Dow,2. David Christy,3. Rocky Harris
