,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Alamo Heights HS, TEA:, San Antonio, Amber Childress / David Stephenson,AAAAA,Non-Varsity ,2017,118466,1,1,1,1,1,1,1,1,C, Peacemaker March (King / Swearingen), Abracadabra (Ticheli/ ), Winter on Emerald Bay  (Silva/ ),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
1, 100-Concert Band, Alamo Heights HS, TEA:, San Antonio, David Stephenson / Amber Childress,AAAAA,Varsity ,2017,118113,1,1,1,1,1,1,1,1,A, Joyce's 71st N.Y. Regiment March (Boyer/Barnes), Symphonic Dance No. 3 (Fiesta) (Williams/ ), Molly On The Shore  (Grainger/Rogers/SMC),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
2, 100-Concert Band, Blanco HS, TEA:, Blanco," Brian Hecimovich / Danette Conard, Brandon Aly",AAA,Varsity ,2017,121308,1,1,1,1,1,1,1,1,A, Darklands March (Randall Standridge), Appalachian Morning  (Sheldon/ ), Black Forest Overture  (Sweeney/ ),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
3, 100-Concert Band, Cole HS, TEA:, San Antonio, Jon Philippus / Dan Vasquez,AAA,Varsity ,2017,122435,2,2,2,2,2,1,1,1,1, Wind Storm  (O'Reilly/ ), Ayrshire Portrait  (Story/ ), Bunker Hill March  (Edmondson),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
4, 100-Concert Band, Comal Canyon Lake HS, TEA:, Fischer, Mark Watley / Caleb Hoffmann,AAAA,Varsity ,2017,117570,1,1,1,1,1,1,1,1,A, Washington Post March (Sousa), Greensleeves  (Anon. or Trad./Reed), American Riversongs  (La Plante/ ),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
5, 100-Concert Band, Cuero HS, TEA:, Cuero, Richard Varela / Brian Black,AAAA,Varsity ,2017,122401,2,2,2,2,2,1,1,1,1, Normandy Beach  (John Edmondson), Heaven's Light  (Reineke/ ), Steel  (Standridge/ ),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
6, 100-Concert Band, Falls City HS, TEA:, FALLS CITY, Steven Wolf,AA,Var-Composite ,2017,123683,1,1,1,1,1,1,1,1,A, Guardians Of Liberty (Paul Murtha), Madrigal for Band  (McGinty/ ), Pevensey Castle  (Sheldon/ ),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
7, 100-Concert Band, Floresville High School, TEA:, Floresville, Jim Cathey,AAAAA,Varsity ,2017,123019,1,1,1,1,1,1,1,1,A, A Slavic Farewell (Agapkin/Bourgeois ), Ballad for Band  (Gould/ ), Early Light  (Bremer/ ),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
8, 100-Concert Band, Floresville HS, TEA:, Floresville, Michael Childress,AAAAA,Non-Varsity ,2017,124200,1,1,1,1,1,1,1,1,C, Medal of Valor (Steve Hodges), Blue Ridge Reel  (Balmages/ ), A Longford Legend (play all) (Sheldon/ ),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
9, 100-Concert Band, Floresville HS, TEA:, Floresvillle, Steven Mccardle,AAAAA,Sub Non-Varsity ,2017,124202,1,2,1,1,1,1,1,1,C, Band Together (Larry Daehn), Colliding Visions (Balmages), Fireball! (Beck),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
10, 100-Concert Band, Karnes City HS, TEA:, Karnes City, George DeRocher / Elissa Rodriguez,AAA,Varsity ,2017,121736,1,1,1,1,1,1,1,1,B, Salado Creek March (DeRocher), Down by the Salley Gardens  (Anon. or Trad./Sweeny), Pinnacle  (Grice/ ),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
11, 100-Concert Band, La Vernia HS, TEA:, La Vernia," David Harmon / Patrick Atkins, Laurie Mollenkopf, Joey Gonzales",AAAA,Sub Non-Varsity ,2017,124272,1,2,1,1,2,1,1,1,C, Castlewood March (Ralph and Jack Hale), Crusade  (Gassi/ ), Flight of Eagles  (Del Borgo/ ),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
12, 100-Concert Band, La Vernia HS, TEA:, La Vernia," Laurie Mollenkopf / Patrick Atkins, Joey Gonzales,",AAAA,Non-Varsity ,2017,124280,2,1,1,1,1,1,1,1,C, Alamo March (King/Swearingen), Sparks (Balmages), Fireball (Beck),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
13, 100-Concert Band, La Vernia HS, TEA:, La Vernia," Patrick Atkins / Laurie Mollenkopf, Joey Gonzales, David Harmon",AAAA,Varsity ,2017,124615,1,1,1,1,1,1,1,1,A, Marche Diabolique (Balmages), La Tregenda  (Puccini/Beck), Lightning Field  (Mackey/ ),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
14, 100-Concert Band, Lockhart High School, TEA:, Lockhart, Clay McNeill,AAAAA,Varsity ,2017,121682,2,2,2,2,1,2,2,2, , Marcia Latina (Victor Mallia), Redemption  (Galante/ ), Incantation and Dance  (Chance/ ),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
15, 100-Concert Band, Lockhart High School, TEA:, Lockhart, Joseph Gannon,AAAAA,Non-Varsity ,2017,121683,3,3,4,3,1,1,1,1,2, The Avenger March (King/Clark), Crest of Nobility  (Sheldon/ ), American Riversongs  (La Plante/ ),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
16, 100-Concert Band, Luling HS, TEA:, Luling, Coral Rios / Jonathan Campbell,AAA,Varsity ,2017,122810,1,1,1,1,1,1,1,1,A, Basses on a Rampage (G.H. Huffine/Andrew Glover), With Quiet Courage  (Daehn/ ), Arabian Dances  (Balmages/ ),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
17, 100-Concert Band, Luling HS, TEA:, Luling, Jonathan Campbell / Coral Rios,AAA,Non-Varsity ,2017,122955,1,1,1,1,2,1,1,1,C, Pacific March (Dennis Eveland), Expectations  (Clark/ ), Armory  (Standridge/ ),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
18, 100-Concert Band, Marion HS, TEA:, Marion, Clint Bingham / Bill Goodman,AAA,Varsity ,2017,118991,1,1,1,1,1,1,1,1,A, Under The Double Eagle March (Wagner/Swearingen)," Moscow, 1941 (Balmages)", Fireball! (Beck),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
19, 100-Concert Band, Navarro High School, TEA:, Seguin, Patrick Todd,AAAA,Varsity ,2017,123763,1,2,1,1,1,1,1,1,A, Old Scottish Melody  (Wiley/ )," Second Suite in F for Military Band (play mvt 1, 2 or 4) (Holst/Matthews)", The Big Cage (King/Glover),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
20, 100-Concert Band, Navarro High School, TEA:, Seguin, Patrick Todd / Nichele Rios,AAAA,Non-Varsity ,2017,123774,1,1,1,1,1,1,2,1,C, La Madre de los Gatos  (Beck/ ), Mystery Ride  (White/ ), Kentucky Pride (Edmondson),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
21, 100-Concert Band, Nixon-Smiley HS, TEA:, Nixon, Steven R Lozano / Kevin Luedecke,AAA,Varsity ,2017,121060,1,1,1,1,2,1,1,1,B, March of the Freedom Fighters (Carol Brittin Chambers), Hsien  (Earl J. Fox), Fireball!  (Brian Beck),DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
22, 100-Concert Band, Poth HS, TEA:, Poth, Luis G Villafana / Chris Swanson,AAA,Var-Composite ,2017,124572,2,1,2,2,1,1,1,1,1, Thunderhead March (Mike Hannickel), Prairie Schooner  (Preuninger/ )," Castle, Loch and Heath  (Ployhar/ )",DATE of EVENT 04/03/2017 ,Region: 12,1. Eddie Benitez,2. Charlie Munsell,3. Emerico Perez,1. Rocky Harris,2. Roland Sandoval,3. Chuck Young
