,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Anahuac Middle, TEA:, Anahuac," Brittany Gaedchens / Michael Brodowski, Jack Waldrop",C,Varsity ,2015,97147,2,2,2,2,2,2,1,2, , Crusade  (Gassi/ ), Corps of Discovery  (Owens/ ), Infinity (Concert March) (James Curnow),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
1, 100-Concert Band, Baytown Middle School, TEA:, Baytown, Carrie Faulkner / Patricia Cormier,CC,Varsity ,2015,97853,1,1,2,1,1,1,1,1,C, Welcome March (Bennett/Clark), Our Kingsland Spring  (Hazo/ )," Moscow, 1941  (Balmages/ )",DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
2, 100-Concert Band, Bridge City Middle, TEA:, Bridge City," Brenda Legendre / Russell Tipton, Tami Goss",CC,Non-Varsity ,2015,99691,1,1,1,1,1,1,1,1,D, General Greene (Edmondson), Starship  (O'Reilly/ ), Heroes Triumphant  (Owens/ ),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
3, 100-Concert Band, Bridge City Middle, TEA:, Bridge City," Tami Goss / Brenda Legendre, Russell Tipton",CC,Varsity ,2015,98731,1,1,1,1,1,1,1,1,C, Winchester March (John Edmondson), As Twilight Falls  (Sheldon), Dolce and Dance  (Fagan),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
4, 100-Concert Band, C.O. Wilson Middle School, TEA:, Nederland, Justin Collazo / James Frasier,CC,Varsity ,2015,97723,1,1,1,1,1,1,1,1,C, General Lee (King), As Twilight Falls (Sheldon/ ), Knights of Dunvegan  (Meyer/ ),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
5, 100-Concert Band, C.O. Wilson Midlle, TEA:, Nederland, Gary Janecek / Justin Collazo,CC,Non-Varsity ,2015,98558,1,1,1,1,1,1,1,1,D, Jaguar (Osterling), Ghost Ship  (Story/ ), Colliding Visions  (Balmages/ ),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
6, 100-Concert Band, Cedar Bayou Junior School, TEA:, Baytown, Kurt David / Cliff Brown,CCC,Varsity ,2015,96758,2,2,2,2,3,3,4,3, , Pinnacle of Distinction (Larry Clark), As Twilight Falls  (Sheldon/ ), Colliding Visions  (Balmages/ ),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
7, 100-Concert Band, Central Middle, TEA:, Nederland, Eric Rose / Michelle Melancon,CC,Varsity ,2015,98964,1,1,1,1,1,1,1,1,C, Courage March (Bennett), Contempo  (Story), Summit Fanfare (Owens),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
8, 100-Concert Band, East Chambers Buccanneer, TEA:, Winnie, Jeff Collier / Holly Turk Cravy,C,Non-Varsity ,2015,98771,2,2,1,2,1,1,1,1,2, Jaquar March (Osterling), Big Sky Round-Up  (Sheldon/ ), Atlantis  (McGinty/ ),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
9, 100-Concert Band, Gentry Junior School, TEA:, Baytown, Kristi Daley Hardy / Zeb Moore,CCC,Varsity ,2015,98125,1,2,2,2,2,1,2,2, , Captain Dane March (W. Owens), Crescent Meadow  (Romeyn/ ), Our Kingsland Spring  (Hazo/ ),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
10, 100-Concert Band, Gentry Junior School, TEA:, Baytown," Zeb Moore / Kristi Hardy, Brent Gibson",CCC,Non-Varsity ,2015,98129,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Brandy Station March (John Edmondson), Atlantis  (McGinty/ ), Theme and Variations  (Broege/ ),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
11, 100-Concert Band, Groves Middle School, TEA:, Groves, Martin Trammel,CC,Varsity ,2015,98641,1,1,1,1,1,1,1,1,C, Crosswinds March (Swearingen), Fanfare for a New Age  (Story/ ), New Horizons  (Corrigan/ ),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
12, 100-Concert Band, Ham-Fannett Middle, TEA:, Beaumont, Jennifer Howland,CC,Varsity ,2015,98490,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Battle Creek March (Mike Story), In a French Garden  (Meyer/ ), Two Minute Symphony  (Margolis/ ),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
13, 100-Concert Band, Henderson Middle School, TEA:, Sour Lake, Ramon Ramos / Michael Westbrook and Gwyn Ramos,CC,Varsity ,2015,99466,2,1,2,2,2,1,2,2, , Project March (Bennett/Clark), In a French Garden  (Meyer/ ), Pevensey Castle  (Sheldon/ ),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
14, 100-Concert Band, Highlands Jr. School, TEA:, Highlands, Manuel Garza / Von Silverberg,CCC,Varsity ,2015,97912,2,1,1,1,2,3,2,2,2, Imperial Guard March (Elliot Del Borgo), La Rejouissance (G.F. Handel), Colliding Visions (Balmages),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
15, 100-Concert Band, Highlands Jr. School, TEA:, Highlands, Von Silverberg / Manuel Garza,CCC,Non-Varsity ,2015,98098,2,2,3,2,2,2,2,2, , Spirit of New Orleans (Paul Murtha), In The Bleak Midwinter  (Holst/Bullock), Corps of Discovery  (Owens/ ),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
16, 100-Concert Band, Horace Mann Junior School, TEA:, Baytown, Brian Matocha / Sarah Hernandez,CCC,Varsity ,2015,99717,1,2,1,1,2,2,2,2,2, Wedgewood March  (Owens), Irish Air and Dance  (Story/ ), Allegretto from Symphony No. 7 (Beethoven/Longfield),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
17, 100-Concert Band, Hudson MS, TEA:, Lufkin, Ronnie Ross / Assistants - Ramona Elliott,CC,Varsity ,2015,98463,1,1,1,1,1,1,1,1,C, New Horizons March (Battle), Big Sky Round-Up  (Sheldon), Colliding Visions  (Balmages),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
18, 100-Concert Band, Jasper Middle, TEA:, Jasper," Ardis Matthews / Dan Wilhelm, Tom Stroud",CC,Varsity ,2015,97651,2,2,1,2,2,2,2,2, , Kitty Hawk March (Huckeby), Colliding Visions  (Balmages), Japanese Pictures  (Mixon),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
19, 100-Concert Band, Jefferson Middle School, TEA:, Port Arthur, Mark Wayne Martin II / Robert Underhill,CCC,Non-Varsity ,2015,99961,3,3,3,3,3,2,2,2, , Sedulous Concert March (Robert Underhill), As Twilight Falls (Sheldon), Black Forest Overture (Sweeney),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
20, 100-Concert Band, Kirbyville Middle, TEA:, Kirbyville," Jason Birkner / Jason Anderson, Michael Cruthirds",C,Varsity ,2015,98561,2,2,1,2,1,1,1,1,2, Matrix March (Huckeby), Sea Song Trilogy (McGinty), Fire Dance (Akey),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
21, 100-Concert Band, Kountze Middle School, TEA:, Kountze, Brad Long,C,Varsity ,2015,97858,1,1,2,1,1,1,1,1,C, Valley Forge March (Edmondson), In The Bleak Midwinter (Bullock), Pinnacle (Grice),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
22, 100-Concert Band, Liberty Middle, TEA:, Liberty, Allison Hardy / Robert Smith,CC,Varsity ,2015,98963,1,2,2,2,2,1,2,2, , Brandy Station March (Edmondson), Conviction (Clark), Australian Folk Fantasy  (Williams/ ),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
23, 100-Concert Band, Little Cypress Jr. High, TEA:, Orange," Jose Ochoa / Steve Schoppert, Mike Prejean",CC,Varsity ,2015,99345,1,1,1,1,1,1,1,1,C, Valley Forge March (Edmondson), As Twilight Falls  (Sheldon), Steel  (Standridge),DATE of EVENT 03/04/2015 ,Region: 10,1. Jim Jones,2. Kevin Stone,3. Rob Toups,1. Rusty Lay,2. Sherry Poteet,3. Scott Sheppard,
