,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Central Medical Magnet HS, TEA:, Beaumont, Mitchell Major / Luis Hall & Terrence Hall,AAAAA,Varsity ,2017,124942,4,4,4,4,4,4,4,4, , Fantasy on an Early American Marching Tune  (Sheldon/ ), A Festival Prelude  (Reed/ ), The Strategic Air Command Concert March (),DATE of EVENT 04/18/2017 ,Region: 10,1. Steve Andre,2. Mike Bullock,3. Ken McLellan,1. Eric Eaks,2. Bobby Richardson,3. Scott Sheppard
1, 100-Concert Band, Dayton High School, TEA:, Dayton, Kevin Heckaman,AAAAA,Varsity ,2017,125907,1,1,1,1,1,2,2,2,1, Army of the Nile (Alford/Fennell), La Madre de los Gatos  (Beck), Glaciers  (Director),DATE of EVENT 04/18/2017 ,Region: 10,1. Steve Andre,2. Mike Bullock,3. Ken McLellan,1. Eric Eaks,2. Bobby Richardson,3. Scott Sheppard
2, 100-Concert Band, Livingston High School, TEA:, Livingston," Al Torres / Danny Williams, Joshua Ferguson, Candice Cozart",AAAAA,Varsity ,2017,117406,1,1,1,1,2,3,2,2,1, El Relicario (Jose Padilla/Robert Longfield), Arabian Dances  (Balmages/ ), Fantasy on a Japanese Folk Song (Hazo),DATE of EVENT 04/18/2017 ,Region: 10,1. Steve Andre,2. Mike Bullock,3. Ken McLellan,1. Eric Eaks,2. Bobby Richardson,3. Scott Sheppard
3, 100-Concert Band, Lumberton HS, TEA:, Lumberton," Amber Zuech / Tim Pallone, Keith Zuech",AAAAA,Non-Varsity ,2017,125981,2,2,2,2,1,1,1,1,2, Colonel Bogey  (Alford/Balent ), Redemption  (Galante/ ), Overture for Winds  (Carter/ ),DATE of EVENT 04/18/2017 ,Region: 10,1. Steve Andre,2. Mike Bullock,3. Ken McLellan,1. Eric Eaks,2. Bobby Richardson,3. Scott Sheppard
4, 100-Concert Band, Lumberton HS, TEA:, Lumberton," Amber Zuech / Tim Pallone, Keith Zuech",AAAAA,Sub Non-Varsity A,2017,125978,2,1,2,2,1,3,1,1,2, Valley Forge March  (King/Swearingen ), Kenya Contrasts  (Himes/ ), Joy  (Ticheli/ ),DATE of EVENT 04/18/2017 ,Region: 10,1. Steve Andre,2. Mike Bullock,3. Ken McLellan,1. Eric Eaks,2. Bobby Richardson,3. Scott Sheppard
5, 100-Concert Band, Lumberton HS, TEA:, Lumberton," Tim Pallone / Amber Zuech, Keith Zuech",AAAAA,Varsity ,2017,126400,1,1,1,1,1,1,2,1,A, Americans We (Fillmore/Fennell), Spoon River  (Grainger/Sheldon), Oracle  (Rath),DATE of EVENT 04/18/2017 ,Region: 10,1. Steve Andre,2. Mike Bullock,3. Ken McLellan,1. Eric Eaks,2. Bobby Richardson,3. Scott Sheppard
6, 100-Concert Band, Memorial High -P.A., TEA:, Port Arthur," Trent Johnson / Alex Frazier - Assistant Band Director, Neil Williamson - Assistant Band Director, 9th Grade Academy",AAAAA,Non-Varsity ,2017,127685,1,1,1,1,1,1,1,1,C, Emblem of Unity - March (J.J. Richards/James Swearingen), As Twilight Falls (Robert Sheldon), Arabian Dances (B. Balmages),DATE of EVENT 04/18/2017 ,Region: 10,1. Steve Andre,2. Mike Bullock,3. Ken McLellan,1. Eric Eaks,2. Bobby Richardson,3. Scott Sheppard
7, 100-Concert Band, Nederland High, TEA:, Nederland, James Frasier,AAAAA,Sub Non-Varsity ,2017,126764,2,2,1,2,1,1,1,1,2, E Pluribus Unum (Jewell/Shaffer), Down by the Salley Gardens  (Anon. or Trad./Sweeny), Balfour Castle  (Bobrowitz/ ),DATE of EVENT 04/18/2017 ,Region: 10,1. Steve Andre,2. Mike Bullock,3. Ken McLellan,1. Eric Eaks,2. Bobby Richardson,3. Scott Sheppard
8, 100-Concert Band, Nederland High School, TEA:, Nederland, Gary Janecek,AAAAA,Non-Varsity ,2017,126746,1,1,1,1,1,1,1,1,C, Cyrus the Great (K.L. King), Salvation is Created  (Tschesnokoff/Houseknecht), Havendance  (Holsinger/ ),DATE of EVENT 04/18/2017 ,Region: 10,1. Steve Andre,2. Mike Bullock,3. Ken McLellan,1. Eric Eaks,2. Bobby Richardson,3. Scott Sheppard
9, 100-Concert Band, Nederland High School, TEA:, Nederland, Greg Rose,AAAAA,Varsity ,2017,127577,1,1,1,1,1,1,1,1,A, The Pathfinder of Panama (Sousa), Night on Fire  (Mackey/ ), Variations on a Korean Folk Song  (Chance/ ),DATE of EVENT 04/18/2017 ,Region: 10,1. Steve Andre,2. Mike Bullock,3. Ken McLellan,1. Eric Eaks,2. Bobby Richardson,3. Scott Sheppard
