,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band,  Comal Smithson Valley HS, TEA:, Spring Branch," Jeff Yates / Matt Boening, Michael Childress, Sam Woodfield",AAAAAA,Sub Non-Varsity B,2020,156669, , , , , , , , , , Genius March (Bennett/Clark), Benediction (Stevens), La Madre de los Gatos (Beck),DATE of EVENT 03/31/2020 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Albert Lo,1. Chad Dempsey,2. Robert Ferguson,3. Mike Ouellette,
1, 100-Concert Band, Churchill HS, TEA:, San Antonio, Amanda Stevenson,AAAAAA,Varsity ,2020,157426, , , , , , , , , , Glory of the Yankee Navy (Sousa/Fennell), La Procession du Rocio (606)  (Turina/Reed), Masquerade for Band (562)  (Persichetti),DATE of EVENT 03/31/2020 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Albert Lo,1. Chad Dempsey,2. Robert Ferguson,3. Mike Ouellette,
2, 100-Concert Band, Churchill HS, TEA:, SAN ANTONIO, Colton Bean,AAAAAA,Sub Non-Varsity ,2020,157993, , , , , , , , , , Darklands March (Standridge), La Madre de los Gatos (Beck), Joy Revisted (Ticheli),DATE of EVENT 03/31/2020 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Albert Lo,1. Chad Dempsey,2. Robert Ferguson,3. Mike Ouellette,
3, 100-Concert Band, Churchill HS, TEA:, San Antonio, Joseph Espinoza,AAAAAA,Non-Varsity ,2020,157988, , , , , , , , , , Incantation and Dance (333)  (Chance), Rhosymedre (426)  (Vaughan Williams/Beeler), Daughters of Texas March (J.P. Sousa),DATE of EVENT 03/31/2020 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Albert Lo,1. Chad Dempsey,2. Robert Ferguson,3. Mike Ouellette,
4, 100-Concert Band, Claudia Taylor Johnson HS, TEA:, San Antonio," Jarrett Lipman / Alan Sharps, Robert Lozano, Dan Musacchio",AAAAAA,Varsity ,2020,159212, , , , , , , , , , Pomp & Circumstance March No. 3 (Elgar/Reed), Colonial Song (499)  (Grainger), Buckaroo Holiday (16680)  (Copland/Unabridged),DATE of EVENT 03/31/2020 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Albert Lo,1. Chad Dempsey,2. Robert Ferguson,3. Mike Ouellette,
5, 100-Concert Band, Comal Canyon HS, TEA:, New Braunfels," Collin Barry / Steve Vaden, Brad Arnold, & Patrick Cheney",AAAAAA,Non-Varsity ,2020,155781, , , , , , , , , , Brighton Beach (William P. Latham), Pageant (Vincent Persichetti)," Symphonic Dance No. 3 ""Fiesta"" (Clifton Williams)",DATE of EVENT 03/31/2020 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Albert Lo,1. Chad Dempsey,2. Robert Ferguson,3. Mike Ouellette,
6, 100-Concert Band, Comal Canyon HS, TEA:, New Braunfels," Patrick Cheney / Steve Vaden, Collin Barry, Brad Arnold",AAAAAA,Sub Non-Varsity ,2020,155751, , , , , , , , , , Steel (18213)  (Standridge), Chisholm Trail (18472)  (Strommen), Advance March (Bennett/ Clark),DATE of EVENT 03/31/2020 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Albert Lo,1. Chad Dempsey,2. Robert Ferguson,3. Mike Ouellette,
7, 100-Concert Band, Comal Canyon HS, TEA:, New Braunfels, Steve Vaden,AAAAAA,Sub Non-Varsity B,2020,155749, , , , , , , , , , Washington Heights March (Custer), Renaissance Reimagined (20753)  (Balmages), Fantasy on an Early American Marching Tune (17532)  (Sheldon),DATE of EVENT 03/31/2020 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Albert Lo,1. Chad Dempsey,2. Robert Ferguson,3. Mike Ouellette,
8, 100-Concert Band, Comal Canyon HS, TEA:, New Braunfels, Steve Vaden,AAAAAA,Varsity ,2020,155745, , , , , , , , , , Commando March (Barber), Chester Overture for Band (585)  (Billings/Schuman), Turbo Scramjet (17595)  (Pitts),DATE of EVENT 03/31/2020 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Albert Lo,1. Chad Dempsey,2. Robert Ferguson,3. Mike Ouellette,
9, 100-Concert Band, Comal Smithson Valley HS, TEA:, Spring Branch, Samuel Woodfield,AAAAAA,Sub Non-Varsity A,2020,157960, , , , , , , , , , WAR MARCH OF THE TARTARS (Karl King), CACCIA (Norman Dello Joio), J. S. JIG (Brant Karrick),DATE of EVENT 03/31/2020 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Albert Lo,1. Chad Dempsey,2. Robert Ferguson,3. Mike Ouellette,
10, 100-Concert Band, Johnson HS, TEA:, San Antonio," Alan Sharps / Robert Lozano, Jarrett Lipman, Dan Musacchio", Acc:N/A,AAAAAA,Varsity ,2020,159233, , , , , , , , , , Suite of Old American Dances (449) (play at least four mvts) (Bennett), Vesuvius (418)  (Ticheli), The Gallant Seventh (Sousa),DATE of EVENT 03/31/2020 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Albert Lo,1. Chad Dempsey,2. Robert Ferguson,3. Mike Ouellette
11, 100-Concert Band, Johnson HS, TEA:, San Antonio, Daniel Musacchio,AAAAAA,Sub Non-Varsity B,2020,158779, , , , , , , , , , Imperial Valley March (John Edmondson), Fantasy on an Early American Marching Tune (Robert Sheldon), Castle Loch and Heath (James D. Ployhar),DATE of EVENT 03/31/2020 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Albert Lo,1. Chad Dempsey,2. Robert Ferguson,3. Mike Ouellette,
12, 100-Concert Band, Johnson HS, TEA:, San Antonio, Daniel Musacchio,AAAAAA,Sub Non-Varsity A,2020,158777, , , , , , , , , , Freedom City March  (Karl L. King/James Swearingen), Deir In De (Trad./Warren Barker), Chanteys (Robert Sheldon),DATE of EVENT 03/31/2020 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Albert Lo,1. Chad Dempsey,2. Robert Ferguson,3. Mike Ouellette,
13, 100-Concert Band, Johnson HS, TEA:, San Antonio," Robert J Lozano / Jarrett Lipman, Alan Sharps, Dan Musacchio", Acc:None,AAAAAA,Non-Varsity ,2020,159274, , , , , , , , , , Red Rock Mountain (20604)  (Galante), The Rusty Bucket (21025)  (Chambers), Under the Double Eagle (J.F. Wagner/ Arr. Glover),DATE of EVENT 03/31/2020 ,Region: 12,1. Kenneth Capshaw,2. Shane Goforth,3. Albert Lo,1. Chad Dempsey,2. Robert Ferguson,3. Mike Ouellette
