,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Alexander Hamilton Middle School, TEA:," Houston,", Bashiru Jola-Isiba / Justin Mclean,CCC,Non-Varsity ,2019,145877,1,1,1,1,1,1,1,1,D, American Spirit March (John Higgins), Ming Court (Donald Pitter), Armory (Randall D. Standridge),DATE of EVENT 03/28/2019 ,Region: 23,1. Sharon Kalisek,2. Brandi Killough,3. Jill Yancey,1. Bethann Adams,2. Kyle Baragas,3. Michael Holt,
1, 100-Concert Band, Beck Junior High, TEA:, Katy, Pamela Smith,CCC,Non-Varsity ,2019,145821,1,1,1,1,1,1,1,1,D, The Red Cape (Meredith), Cascadia Celebration (Hodges), Bazaar  (Standridge),DATE of EVENT 03/28/2019 ,Region: 23,1. Sharon Kalisek,2. Brandi Killough,3. Jill Yancey,1. Bethann Adams,2. Kyle Baragas,3. Michael Holt,
2, 100-Concert Band, Beckendorff Junior High, TEA:, Katy, Darlene Blose,CCC,Non-Varsity ,2019,145046,1,1,1,1,1,1,1,1,D, Kentucky Pride (John Edmondson), Crystalline  (Clark), Prairie Schooner  (Preuninger),DATE of EVENT 03/28/2019 ,Region: 23,1. Sharon Kalisek,2. Brandi Killough,3. Jill Yancey,1. Bethann Adams,2. Kyle Baragas,3. Michael Holt,
3, 100-Concert Band, Beckendorff Junior High, TEA:, Katy, Randallyn Holdford,CCC,Sub Non-Varsity ,2019,145048,1,1,1,1,1,1,1,1,D, Andalucia (Lopez), Mythos  (Bernotas), Conviction  (Clark),DATE of EVENT 03/28/2019 ,Region: 23,1. Sharon Kalisek,2. Brandi Killough,3. Jill Yancey,1. Bethann Adams,2. Kyle Baragas,3. Michael Holt,
4, 100-Concert Band, Cardiff Junior High, TEA:, Katy,  Dan Brodt / Daniel Zavala,CC,Non-Varsity ,2019,146355,2,2,3,2,2,2,2,2, , Distant Horizons  (Sweeney), Plaza de Toros (Michael Story), Call to Duty (Gene Milford),DATE of EVENT 03/28/2019 ,Region: 23,1. Sharon Kalisek,2. Brandi Killough,3. Jill Yancey,1. Bethann Adams,2. Kyle Baragas,3. Michael Holt,
5, 100-Concert Band, Cinco Ranch Jr. High, TEA:, Katy, Lisa James,CCC,Non-Varsity ,2019,147785,1,1,1,1,1,1,1,1,D, March Zuma (John O'Reilly), Colliding Visions  (Balmages), Festival of Flight  (Weller),DATE of EVENT 03/28/2019 ,Region: 23,1. Sharon Kalisek,2. Brandi Killough,3. Jill Yancey,1. Bethann Adams,2. Kyle Baragas,3. Michael Holt,
6, 100-Concert Band, Cinco Ranch Jr. High, TEA:, Katy, Rachelle Isaacson / Lisa James,CCC,Sub Non-Varsity ,2019,147784,1,1,1,1,1,1,1,1,D, Big Sky Round-Up  (Sheldon), Ming Court  (Pitter), Plaza de Toros (Story),DATE of EVENT 03/28/2019 ,Region: 23,1. Sharon Kalisek,2. Brandi Killough,3. Jill Yancey,1. Bethann Adams,2. Kyle Baragas,3. Michael Holt,
7, 100-Concert Band, Hogg MS, TEA:, Deer Park, David Sells,CCC,Non-Varsity ,2019,144549,2,2,2,2,2,2,1,2, , Andalucia (Lopez), Phantom Ship (Del Borgo), Serengeti Dreams (Smith),DATE of EVENT 03/28/2019 ,Region: 23,1. Sharon Kalisek,2. Brandi Killough,3. Jill Yancey,1. Bethann Adams,2. Kyle Baragas,3. Michael Holt,
8, 100-Concert Band, Katy Junior High, TEA:, Katy, Cindy Gorton / Richard Maher,CCC,Non-Varsity ,2019,145246,1,2,2,2,1,1,1,1,2, Infinity Concert March (Curnow), Corps of Discovery  (Owens), Plaza de Toros  (Story),DATE of EVENT 03/28/2019 ,Region: 23,1. Sharon Kalisek,2. Brandi Killough,3. Jill Yancey,1. Bethann Adams,2. Kyle Baragas,3. Michael Holt,
9, 100-Concert Band, Lanier MS, TEA:, Houston, Donald Jacobs / Leo Hernandez,CCC,Non-Varsity ,2019,144720,3,2,2,2,2,2,1,2, , Kenya Contrasts  (Himes), Sea Song Trilogy  (McGinty), March on a Welsh Air (John Edmondson),DATE of EVENT 03/28/2019 ,Region: 23,1. Sharon Kalisek,2. Brandi Killough,3. Jill Yancey,1. Bethann Adams,2. Kyle Baragas,3. Michael Holt,
10, 100-Concert Band, Marshall Middle School, TEA:, Houston, Kenitra Jackson,CC,Non-Varsity ,2019,147294,3,3,3,3,3,2,2,2, , Stratford March (Higgins), Allegretto (from Symphony No. 7)  (Beethoven/Court), Court Festival  (Pearson),DATE of EVENT 03/28/2019 ,Region: 23,1. Sharon Kalisek,2. Brandi Killough,3. Jill Yancey,1. Bethann Adams,2. Kyle Baragas,3. Michael Holt,
11, 100-Concert Band, Mayde Creek Junior High, TEA:, Houston, Kris McKee / Jeff Eldridge,CCC,Non-Varsity ,2019,147376,1,1,1,1,1,1,1,1,D, Infinity (James Curnow), Sakura  (Story), Nottingham Castle  (Daehn),DATE of EVENT 03/28/2019 ,Region: 23,1. Sharon Kalisek,2. Brandi Killough,3. Jill Yancey,1. Bethann Adams,2. Kyle Baragas,3. Michael Holt,
