,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Aransas Pass HS, TEA:, Aransas Pass, Theresa O'Canas,AAA,Varsity ,2009,46114,2,2,1,2,2,2,1,2, , Midway March (Williams/Moss), The Willows of Winter (Brooks)," Moscow, 1941 (Balmages)",DATE of EVENT 04/14/2009 ,Region: 14,1. Ben Chasan,2. Bob Howard,3. John Stuckey,1. Dan Aleman,2. Leo Garza,3. Juan Jose Meave,
1, 100-Concert Band, Ben Bolt HS, TEA:, Ben Bolt, Michael Taylor,A,Varsity ,2009,48121,3,3,4,3,1,2,2,2, , Knights of Dunvegan  (Meyer), Crusade  (Gassi), Mighty Mite (Mesang/O'Loughlin),DATE of EVENT 04/14/2009 ,Region: 14,1. Ben Chasan,2. Bob Howard,3. John Stuckey,1. Dan Aleman,2. Leo Garza,3. Juan Jose Meave,
2, 100-Concert Band, Bloomington HS, TEA:, Bloomington, Gloria Wilhelm / Ms. Ashley Wilhelm,AA,Var-Composite ,2009,49130,3,2,2,2,4,3,3,3, , With Valor and Honor (Williams), Kenya Contrasts  (Himes), Joy (Ticheli),DATE of EVENT 04/14/2009 ,Region: 14,1. Ben Chasan,2. Bob Howard,3. John Stuckey,1. Dan Aleman,2. Leo Garza,3. Juan Jose Meave,
3, 100-Concert Band, Blunt MS, TEA:, Aransas pass, Daci Crockett / Theresa O'Canas, Acc:n/a,CC,Varsity ,2009,46699,3,3,3,3,2,1,2,2, , Modal Song and Dance  (Del Borgo), Ave Verum Corpus  (Mozart/Williams), Silver Eagle March (Feldstein),DATE of EVENT 04/14/2009 ,Region: 14,1. Ben Chasan,2. Bob Howard,3. John Stuckey,1. Dan Aleman,2. Leo Garza,3. Juan Jose Meave
4, 100-Concert Band, George West JH, TEA:, George West, Jim Cordani / Jim Williamson,C,Varsity ,2009,49458,1,1,1,1,1,1,1,1,C, March of the Irish Guard (Ployhar), The Band in the Square on the Fourth of July  (LaPlante), Quintology  (Meyer),DATE of EVENT 04/14/2009 ,Region: 14,1. Ben Chasan,2. Bob Howard,3. John Stuckey,1. Dan Aleman,2. Leo Garza,3. Juan Jose Meave,
5, 100-Concert Band, Goliad Middle School, TEA:, Goliad, Jen Bridges / Larry Barnett,C,Varsity ,2009,46820,2,2,2,2,2,1,2,2, , New South Wales March (Edmondson), Tunbridge Meadows  (Williams), Crusade  (Gassi),DATE of EVENT 04/14/2009 ,Region: 14,1. Ben Chasan,2. Bob Howard,3. John Stuckey,1. Dan Aleman,2. Leo Garza,3. Juan Jose Meave,
6, 100-Concert Band, Ingleside HS, TEA:, Ingleside, Josh Rombs / Jerral Hawes and Juan Ocanas,AAA,Varsity ,2009,45261,2,1,2,2,1,1,1,1,1, Coast Guards March (King/Swearingen), Salvation is Created  (Tschesnokoff/Houseknecht)," Simple Gifts, Four Shaker Songs Mvts 1, 2, 4 (Ticheli)",DATE of EVENT 04/14/2009 ,Region: 14,1. Ben Chasan,2. Bob Howard,3. John Stuckey,1. Dan Aleman,2. Leo Garza,3. Juan Jose Meave,
7, 100-Concert Band, Leon Taylor Jr. High, TEA:, Ingleside, Jerral Hawes / Josh Rombs,CC,Varsity ,2009,48084,3,3,3,3,3,2,3,3, , Royal March (Kinyon), Chester  (Billings/Tolmage/Osterling), La Rejouissance  (Handel/Williams),DATE of EVENT 04/14/2009 ,Region: 14,1. Ben Chasan,2. Bob Howard,3. John Stuckey,1. Dan Aleman,2. Leo Garza,3. Juan Jose Meave,
8, 100-Concert Band, Odem HS, TEA:, Odem, Vince Smith,AA,Varsity ,2009,49280,2,1,3,2,1,2,1,1,1, Alamo  (King /Swearingen), They Led My Lord Away  (Gordon/Allen), Flight of Eagles  (Del Borgo),DATE of EVENT 04/14/2009 ,Region: 14,1. Ben Chasan,2. Bob Howard,3. John Stuckey,1. Dan Aleman,2. Leo Garza,3. Juan Jose Meave,
9, 100-Concert Band, Odem JH, TEA:, Odem, Steven Rash,C,Varsity ,2009,48779,2,3,4,3,2,2,1,2, , Medieval Legend  (Story), While I Watch the Yellow Wheat  (Daehn), March for the 95th (Cummings),DATE of EVENT 04/14/2009 ,Region: 14,1. Ben Chasan,2. Bob Howard,3. John Stuckey,1. Dan Aleman,2. Leo Garza,3. Juan Jose Meave,
