,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Bernal Middle School, TEA:, San Antonio, Richelle Molina / Benjamin Grabber,CC,Varsity ,2019,148856,2,1,2,2,1,1,1,1,2, Fort Canterbury March (David Holsinger), Two British Folk Songs  (Del Borgo), Brave Spirit  (Standridge),DATE of EVENT 04/16/2019 ,Region: 29,1. Richard Gonzales,2. Kim Rosenberg,3. Jon Seale,1. Roger Duran,2. Terry Maxwell,3. Bill Miller,
1, 100-Concert Band, Bernal MS, TEA:, San Antonio, Benjamin Grabber,CC,Non-Varsity A,2019,148940,1,2,3,2,1,1,1,1,2, Gateway March (Osterling), Challenger Point  (Johnson), Qin Shi's Stone Army  (Arcari),DATE of EVENT 04/16/2019 ,Region: 29,1. Richard Gonzales,2. Kim Rosenberg,3. Jon Seale,1. Roger Duran,2. Terry Maxwell,3. Bill Miller,
2, 100-Concert Band, Briscoe Middle School, TEA:, San Antonio, Ray Flores,CCC,Varsity ,2019,149428,1,1,1,1,1,1,1,1,C, Noche de los Muertos March (Ray Flores), Redemption  (Galante), Undertow  (Mackey),DATE of EVENT 04/16/2019 ,Region: 29,1. Richard Gonzales,2. Kim Rosenberg,3. Jon Seale,1. Roger Duran,2. Terry Maxwell,3. Bill Miller,
3, 100-Concert Band, Briscoe, TEA:, San Antonio, Bethany Hirota,CCC,Non-Varsity ,2019,149446,2,2,3,2,1,1,1,1,2, Dia de los Muertos March (Ray Flores), Joy  (Ticheli), Mosswood Lullaby  (Beck),DATE of EVENT 04/16/2019 ,Region: 29,1. Richard Gonzales,2. Kim Rosenberg,3. Jon Seale,1. Roger Duran,2. Terry Maxwell,3. Bill Miller,
4, 100-Concert Band, Briscoe, TEA:, san antonio, Christopher Esparza,CCC,Sub Non-Varsity ,2019,149457,2,2,2,2,2,1,1,1,2, Plaza de Toros (michael story/Alfred publishing), Little Brazil Suite (Balent), Mythos  (Bernotas),DATE of EVENT 04/16/2019 ,Region: 29,1. Richard Gonzales,2. Kim Rosenberg,3. Jon Seale,1. Roger Duran,2. Terry Maxwell,3. Bill Miller,
5, 100-Concert Band, Connally Middle School, TEA:, San Antonio," Marcus Roberts / Bobby Baiza, Jr.",CC,Varsity ,2019,149169,2,2,2,2,1,1,1,1,2, Suncrest (Rick Kirby), Sang  (Wilson), La Madre de los Gatos  (Beck),DATE of EVENT 04/16/2019 ,Region: 29,1. Richard Gonzales,2. Kim Rosenberg,3. Jon Seale,1. Roger Duran,2. Terry Maxwell,3. Bill Miller,
6, 100-Concert Band, Connally, TEA:, San Antonio, Bobby A Baiza Jr / Marcus Roberts,CC,Non-Varsity ,2019,149465,3,3,3,3,1,1,1,1,2, Andalucia (Lopez), Maesong  (Owens), Fortis  (Gazlay),DATE of EVENT 04/16/2019 ,Region: 29,1. Richard Gonzales,2. Kim Rosenberg,3. Jon Seale,1. Roger Duran,2. Terry Maxwell,3. Bill Miller,
7, 100-Concert Band, Folks, TEA:, San Antonio, John Hernandez / Carolyn Ireland,CCC,Non-Varsity ,2019,149535,2,1,2,2,1,1,1,1,2, Glenwood March (David Gorham ), Lux Prima (Haydn/Ford), Armory (Standridge ),DATE of EVENT 04/16/2019 ,Region: 29,1. Richard Gonzales,2. Kim Rosenberg,3. Jon Seale,1. Roger Duran,2. Terry Maxwell,3. Bill Miller,
8, 100-Concert Band, Hector Garcia Middle School, TEA:, San Antonio, Guerrina Esparza / Alicia Perkins,CCC,Varsity ,2019,149215,1,1,1,1,1,1,1,1,C, Algeria March (K.L. King)," Simple Gifts, Four Shaker Songs (Ticheli)", Dona Nobis Pacem  (Sudduth),DATE of EVENT 04/16/2019 ,Region: 29,1. Richard Gonzales,2. Kim Rosenberg,3. Jon Seale,1. Roger Duran,2. Terry Maxwell,3. Bill Miller,
9, 100-Concert Band, Hector Garcia, TEA:, San Antonio, Alicia Perkins / Guerrina Esparza,CCC,Non-Varsity ,2019,149160,1,1,1,1,1,1,1,1,D, Bunker Hill March (Edmonson), Colliding Visions  (Balmages), Bazaar  (Standridge),DATE of EVENT 04/16/2019 ,Region: 29,1. Richard Gonzales,2. Kim Rosenberg,3. Jon Seale,1. Roger Duran,2. Terry Maxwell,3. Bill Miller,
