,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Aledo HS, TEA:, Aledo," Jake Albin / Joey Paul, Tanner Trigg",AAAAA,Non-Varsity A,2015,105068,1,1,1,1,1,1,1,1,C, Nobles of the Mystic Shrine (Sousa/Fennell), Shepherd's Hey  (Grainger/Rogers), Vesuvius  (Ticheli/ ),DATE of EVENT 04/08/2015 ,Region: 7,1. Mack Bibb,2. Anthony Gibson,3. Kathy Johnson,1. Mike Olson,2. Mark Poole,3. Don Thoede,
1, 100-Concert Band, Aledo HS, TEA:, Aledo," Joey Paul / Jake Albin, Tanner Trigg",AAAAA,Sub Non-Varsity ,2015,104839,1,1,2,1,1,1,1,1,C, The Tahoka Galop  (Willie Owens ), Prospect  (La Plante/ ), Choreography  (Sheldon/ ),DATE of EVENT 04/08/2015 ,Region: 7,1. Mack Bibb,2. Anthony Gibson,3. Kathy Johnson,1. Mike Olson,2. Mark Poole,3. Don Thoede,
2, 100-Concert Band, Aledo HS, TEA:, Aledo," Joey Paul / Jake Albin, Tanner Trigg",AAAAA,Varsity ,2015,104838,1,1,1,1,1,1,1,1,A, Boys of the Old Brigade  (Chambers/Smith )," October, Symphonic Tone Poem, Opus 131  (Schostakovich/Mitchell)", Starry Crown  (Donald Grantham ),DATE of EVENT 04/08/2015 ,Region: 7,1. Mack Bibb,2. Anthony Gibson,3. Kathy Johnson,1. Mike Olson,2. Mark Poole,3. Don Thoede,
3, 100-Concert Band, Arlington Heights HS, TEA:, Fort Worth, David Wiebers,AAAAA,Non-Varsity ,2015,105940,1,1,2,1,1,1,1,1,C, Banditen Galopp (Strauss/Shaffer), Our Kingsland Spring  (Hazo/ ), Cajun Folk Songs  (Ticheli/ ),DATE of EVENT 04/08/2015 ,Region: 7,1. Mack Bibb,2. Anthony Gibson,3. Kathy Johnson,1. Mike Olson,2. Mark Poole,3. Don Thoede,
4, 100-Concert Band, Burleson HS, TEA:, Burleson, Jaime Ezersky,AAAAA,Sub Non-Varsity ,2015,103322,2,3,2,2,2,2,2,2, , Allied Honor March (King/Swearingen), In a French Garden  (Meyer/ ), Connemara Sketches  (Osborne/ ),DATE of EVENT 04/08/2015 ,Region: 7,1. Mack Bibb,2. Anthony Gibson,3. Kathy Johnson,1. Mike Olson,2. Mark Poole,3. Don Thoede,
5, 100-Concert Band, Burleson HS, TEA:, Burleson, Joe McGee,AAAAA,Varsity ,2015,103118,1,1,2,1,1,1,1,1,A, Children's March (Grainger/Erickson ed.), Rest (Ticheli), Finale (from Symphony No. 1 in g minor) (Kalinnikov/Bainum trans.),DATE of EVENT 04/08/2015 ,Region: 7,1. Mack Bibb,2. Anthony Gibson,3. Kathy Johnson,1. Mike Olson,2. Mark Poole,3. Don Thoede,
6, 100-Concert Band, Burleson HS, TEA:, Burleson, Michael Moscoso,AAAAA,Non-Varsity ,2015,103132,1,2,2,2,1,1,1,1,2, The Crown of Castille (Johnnie Vinson), Sheltering Sky  (Mackey/ ), Shadow Rituals  (Markowski/ ),DATE of EVENT 04/08/2015 ,Region: 7,1. Mack Bibb,2. Anthony Gibson,3. Kathy Johnson,1. Mike Olson,2. Mark Poole,3. Don Thoede,
7, 100-Concert Band, Carter Riverside HS, TEA:, Fort Worth, Rosendo Sanchez,AAAAA,Varsity ,2015,103789,3,3,3,3,4,3,4,4, , Marche Diabolique (Balmages), Green Bushes (GraingerDaehn), Steel (Standridge),DATE of EVENT 04/08/2015 ,Region: 7,1. Mack Bibb,2. Anthony Gibson,3. Kathy Johnson,1. Mike Olson,2. Mark Poole,3. Don Thoede,
8, 100-Concert Band, Centennial High School, TEA:, Burleson, Alan Sypert,AAAAA,Sub Non-Varsity A,2015,97704,2,2,2,2,1,1,2,1,2, Crosswinds March (Swearingen), Blue and Green Music  (Hazo), Sparks (Balmages),DATE of EVENT 04/08/2015 ,Region: 7,1. Mack Bibb,2. Anthony Gibson,3. Kathy Johnson,1. Mike Olson,2. Mark Poole,3. Don Thoede,
9, 100-Concert Band, Centennial High School, TEA:, Burleson, Andrew Klein,AAAAA,Non-Varsity ,2015,98218,1,2,2,2,1,1,1,1,2, Daughters of Texas (Sousa/Fennell), Fantasy on a Japanese Folk Song  (Hazo/ ), Undertow  (Mackey/ ),DATE of EVENT 04/08/2015 ,Region: 7,1. Mack Bibb,2. Anthony Gibson,3. Kathy Johnson,1. Mike Olson,2. Mark Poole,3. Don Thoede,
