,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Brazos Middle School, TEA:, Waco, Brad Forehand,CC,Varsity ,2011,62560,2,3,3,3,4,3,4,4, , La Rejouissance  (Handel/Williams), Dance Celebration  (Smith)," ""X""Brigade (Longfield)",DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
1, 100-Concert Band, Buffalo Middle School, TEA:, Buffalo, Todd Baker,C,Varsity ,2011,67963,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Rose Hill March (William Owens), Sakura  (Story), Dance Celebration  (Smith),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
2, 100-Concert Band, Cesar Chavez MS, TEA:, Waco, Gale Rask / Daniel Duffield,CC,Varsity ,2011,63339,1,1,1,1,2,1,2,2,2, Los Banditos (Quincy Hilliard), Brother James' Air  (Wagner),  Sparks  (Balmages),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
3, 100-Concert Band, China Spring Middle School, TEA:, China Spring, Michael Loudermilk / Ian Mitchell,CC,Varsity ,2011,66280,3,1,2,2,2,2,2,2, , Napoleon At Waterloo March (Barry Kopetz), George Washington Suite (play all) (Hannickel), La Rejouissance  (Handel/Williams),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
4, 100-Concert Band, China Spring Middle School, TEA:, Waco, Ian Mitchell / Michael Loudermilk,CC,Non-Varsity ,2011,67907,1,1,2,1,1,2,1,1,D, Newcastle March (Johnnie Vinson), Courtlandt County Festival (William Owens), Pinnacle (Rob Grice),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
5, 100-Concert Band, Collins Middle School, TEA:, Corsicana, Bre Osbourn,Varsity ,2011,63858,2,2,2,2,4,3,4,4, , March of the Trolls (Grieg/Beck), The Battle Pavane  (Susato/Margolis), Variations on a Sailing Song  (Strommen),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",,
6, 100-Concert Band, Connally Middle School, TEA:, Elm Mott, Rick Kleine / Calvin Zwernemann,CC,Varsity ,2011,66506,2,2,3,2,1,2,2,2, , Pinnacle  (Grice), River of Dreams  (Lopez), Newcastle Martch (Johnnie Vinson),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
7, 100-Concert Band, Fairfield Junior High, TEA:, Fairfield," Bill Large / Gust Witt, Russell Holland",CC,Varsity ,2011,66935,3,3,4,3,4,3,3,3, , Wildwind Overture  (Kinyon), La Rejouissance  (Handel/Williams), New Forest March (Vinson),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
8, 100-Concert Band, Fairfield Junior High, TEA:, Fairfield," Gust Witt / Bill Large, Russell Holland",CC,Non-Varsity ,2011,66941,4,3,3,3,2,1,2,2, , Cedar Valley March (Steve Hodges), Sea Song Trilogy  (Anne McGinty), Medieval Legend  (Michael Story),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
9, 100-Concert Band, G.W. Carver Academy, TEA:, Waco, Byron Swann / na, Acc:na,CC,Varsity ,2011,65595,3,3,3,3,3,2,3,3, , Dance Celebration  (Smith), Journey Down Niagara  (Tucker)," The ""X"" Brigade March (Robert Longfield)",DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann"
10, 100-Concert Band, Groesbeck Middle School, TEA:, Groesbeck," Brian Boecker / Kristi Flusche, Collin Anderson, Eric Senzig",C,Varsity ,2011,66290,2,2,2,2,1,2,2,2, , Valley Vista March (Steve Hodges), Distant Horizons  (Sweeney), Portrait of a Clown  (Ticheli),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
11, 100-Concert Band, Groesbeck Middle School, TEA:, Groesbeck," Kristi S Flusche / Brian Boecker, Collin Anderson, and Eric Senzig",C,Non-Varsity ,2011,66777,3,2,2,2,1,2,2,2, , March of the Crusaders (Swearingen), Chester  (Billings/Tolmage/Osterling), Phantom Ship  (Del Borgo),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
12, 100-Concert Band, Itasca Middle School, TEA:, Itasca, Jared Bass / Patrick Middleton,C,Non-Varsity ,2011,67743,2,3,3,3,2,3,3,3, , Royal March of the Lion (Saint-Saens), Sakura  (Story), Atlantis  (McGinty),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
13, 100-Concert Band, La Vega High School, TEA:, Waco, Ramon Carrillo / Tom English; Holly Johnson,CC,Varsity ,2011,65562,2,2,2,2,3,2,3,3, , Conquista (David Shaffer), Song of Hope  (Swearingen), Contempo  (Story),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
14, 100-Concert Band, La Vega High School, TEA:, Waco, Ramon Carrillo / Tom English; Holly Johnson,CC,Non-Varsity ,2011,65558,2,3,2,2,2,2,2,2, , March of the Crusaders (James Swearingen), Nottingham Castle  (Daehn), Crusade  (Gassi),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
15, 100-Concert Band, Lorena Middle School, TEA:, Lorena," Zachary Chamberlin / Marcus Bryant, Damon Vela, Carol Penoli",CC,Varsity ,2011,62538,2,2,2,2,1,1,1,1,2, Espana Cani (Narro/Story), West Highlands Sojourn (play two contrasting mvts) (Sheldon), Joy  (Ticheli),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
16, 100-Concert Band, Marlin Middle School, TEA:, Marlin, John Ewart / Ron Pry,C,Varsity ,2011,63482,4,4,3,4,2,3,3,3, , Tunbridge Meadows  (Williams), Cascadia Celebration  (Hodges), March of the Troll King (Stuart P. O'Neil),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
17, 100-Concert Band, McGregor Junior High, TEA:, McGregor," Tim Grace / Paul Fullerton, Greg Vaughn",C,Non-Varsity ,2011,63909,4,3,3,3,1,2,2,2, , Thunder Bay March (John O'Reilly), Two Minute Symphony  (Margolis), Fire Dance  (Akey),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
18, 100-Concert Band, McGregor Junior High, TEA:, McGregor," Tim Grace / Paul Fullerton, Greg Vaughn",C,Varsity ,2011,63907,3,2,3,3,1,1,1,1,2, Command March  (John Edmondson), Shenandoah  (Anon. or Trad./Smith/Story), Pinnacle  (Grice),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
19, 100-Concert Band, Mexia Junior High, TEA:, Mexia," Andrew Graham / Markell Robinson, Nathaniel Tubbs",CC,Non-Varsity ,2011,62853,3,3,3,3,2,3,2,2, , Matrix March (Ed Huckeby), Nottingham Castle  (Daehn), Two Minute Symphony  (Margolis),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
20, 100-Concert Band, Mexia Junior High, TEA:, Mexia," Nathaniel Tubbs / Andrew Graham, Markell Robinson",CC,Varsity ,2011,62677,4,4,4,4,3,3,3,3, , Project March (Bennett/arr. Clark), Portrait of a Clown  (Ticheli), Fire Dance  (Akey),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
21, 100-Concert Band, Midway Middle School, TEA:, Hewitt," Dawn Melton / Larry Brown, Rusty Trammell, Paul Higgins",CCC,Varsity ,2011,62500,1,1,1,1,2,1,1,1,C, Coast Guards March (King/Swearingen), Our Kingsland Spring (Hazo), Contrasto Grosso (play all) (de Haan),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
22, 100-Concert Band, Midway Middle School, TEA:, Hewitt, Dawn Melton / Rusty Trammell,CCC,Non-Varsity ,2011,62502,2,2,2,2,2,2,1,2, , Forward March (Murtha), Phantom Ship  (Del Borgo), Dance Celebration  (Smith),DATE of EVENT 04/13/2011 ,Region: 8,"1. Adam, Jason","2. Hobson, Travis","3. Klett, Rodney","1. Butler, Bob","2. Crudgington, Berry","3. Lowes, Ann",
