,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Boles ISD, TEA:, Quinlan, Rommel Cordova,AA,Non-Varsity ,2018,128909,1,2,1,1,1,1,1,1,C, La Rejouissance  (Handel/Williams), Dance Celebration  (Smith), Hogan's Heroes March (Fielding/arr. Osterling),DATE of EVENT 02/28/2018 ,Region: 3,1. Stacy Gist,2. David Kirkley,3. Robert Vetter,1. Randy Bartlett,2. Kenneth Griffin,3. Mike Marsh,
1, 100-Concert Band, Caddo Mills High School, TEA:, Caddo Mills, Brian Miears,AAAA,Varsity ,2018,130613,1,2,2,2,2,3,2,2, , Flight of Eagles  (Del Borgo), Perthshire Majesty  (Hazo), Normandy Beach (Edmondson),DATE of EVENT 02/28/2018 ,Region: 3,1. Stacy Gist,2. David Kirkley,3. Robert Vetter,1. Randy Bartlett,2. Kenneth Griffin,3. Mike Marsh,
2, 100-Concert Band, Canton High School, TEA:, Canton, Leslie Kupetz,AAAA,Non-Varsity A,2018,130630,1,1,1,1,1,1,1,1,C, Big Four March (Karl L. King/Swearingen), Contempo  (Story), Fireball!  (Beck),DATE of EVENT 02/28/2018 ,Region: 3,1. Stacy Gist,2. David Kirkley,3. Robert Vetter,1. Randy Bartlett,2. Kenneth Griffin,3. Mike Marsh,
3, 100-Concert Band, Canton High School, TEA:, Canton, Mike Bartley,AAAA,Varsity ,2018,130300,1,1,1,1,1,1,1,1,A, When Jesus Wept  (Schuman), Lincolnshire Posy (play four mvts) (Grainger/Fennell/Lud), Under the Double Eagle (),DATE of EVENT 02/28/2018 ,Region: 3,1. Stacy Gist,2. David Kirkley,3. Robert Vetter,1. Randy Bartlett,2. Kenneth Griffin,3. Mike Marsh,
4, 100-Concert Band, Cayuga ISD, TEA:, Cayuga, Andrew Parent / N/A, Acc:N/A,AA,Var-Composite ,2018,128996,1,1,1,1,2,2,1,2,1, Big Sky Round-Up (Sheldon), The Tears of Arizona (Balmages), Forward March! (Paul Murtha),DATE of EVENT 02/28/2018 ,Region: 3,1. Stacy Gist,2. David Kirkley,3. Robert Vetter,1. Randy Bartlett,2. Kenneth Griffin,3. Mike Marsh
5, 100-Concert Band, Commerce High School, TEA:, Commerce, Dave Polk,AAA,Varsity ,2018,130058,2,1,1,1,2,1,2,2,1, Alla Marcia (Bruce Yurko), Spiritual (from Symphony No. 5 1/2)  (Gillis/Bainum), A Walk in the Morning Sun  (La Plante),DATE of EVENT 02/28/2018 ,Region: 3,1. Stacy Gist,2. David Kirkley,3. Robert Vetter,1. Randy Bartlett,2. Kenneth Griffin,3. Mike Marsh,
6, 100-Concert Band, Cross Roads HS, TEA:, Malakoff, Bartley Costa,AA,Var-Composite ,2018,131568,2,3,3,3,1,3,2,2, , Valdres (Hanssen/Smith), Enchanted Island (Rouse), Fortis (Gazlay),DATE of EVENT 02/28/2018 ,Region: 3,1. Stacy Gist,2. David Kirkley,3. Robert Vetter,1. Randy Bartlett,2. Kenneth Griffin,3. Mike Marsh,
7, 100-Concert Band, Edgewood High School, TEA:, Edgewood, Jerromy Falk,AAA,Varsity ,2018,131406,2,2,2,2,4,4,4,4, , March of the Majestics (Robert Sheldon), In a Quiet Place  (Calhoun), The Tears of Arizona  (Balmages),DATE of EVENT 02/28/2018 ,Region: 3,1. Stacy Gist,2. David Kirkley,3. Robert Vetter,1. Randy Bartlett,2. Kenneth Griffin,3. Mike Marsh,
8, 100-Concert Band, Eustace High School, TEA:, Eustace, Todd Felty / Crystal Heidle,AAA,Varsity ,2018,130249,2,1,1,1,1,1,1,1,A, New Forest March (Vinson)," Moscow, 1941  (Balmages)", Voices of the Sky  (Hazo),DATE of EVENT 02/28/2018 ,Region: 3,1. Stacy Gist,2. David Kirkley,3. Robert Vetter,1. Randy Bartlett,2. Kenneth Griffin,3. Mike Marsh,
9, 100-Concert Band, Grand Saline High School, TEA:, Grand Saline, Kyle White / Jenny Bartley,AAA,Varsity ,2018,130605,1,1,1,1,1,2,1,1,A, Algeria March (King), Blue Ridge Reel  (Balmages), West Highlands Sojourn (Sheldon),DATE of EVENT 02/28/2018 ,Region: 3,1. Stacy Gist,2. David Kirkley,3. Robert Vetter,1. Randy Bartlett,2. Kenneth Griffin,3. Mike Marsh,
10, 100-Concert Band, Greenville HS, TEA:, Greenville," Joel Weisberg / Richard Burt, Marshall Hoybook",AAAAA,Non-Varsity ,2018,130611,1,1,1,1,1,1,2,1,C, Generosity (Putnam), In a Quiet Place  (Calhoun), Crest of Nobility  (Sheldon),DATE of EVENT 02/28/2018 ,Region: 3,1. Stacy Gist,2. David Kirkley,3. Robert Vetter,1. Randy Bartlett,2. Kenneth Griffin,3. Mike Marsh,
