,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Abernathy High School, TEA:, Abernathy," Matt Knight / Trisha Burrell, Anna Jo Knight",AA,Varsity ,2015,104114,1,1,1,1,1,1,1,1,A, Spirit of Liberty (Owens), Legend of Knife River  (Bulla/ ), Flight of Eagles  (Del Borgo/ ),DATE of EVENT 04/14/2015 ,Region: 16,1. Barry Hurt,2. Ray Portillo,3. Jim Rhodes,1. Stazie Church,2. Matt Daily,3. Ed Troyer,
1, 100-Concert Band, Anton High School, TEA:, Anton, Anthony Wilson,A,Var-Composite ,2015,105243,1,1,2,1,1,2,2,2,1, Under the Double Eagle March (Wagner/Swearingen), Corps of Discovery  (Owens/ ), Fortis  (Gazlay/ ),DATE of EVENT 04/14/2015 ,Region: 16,1. Barry Hurt,2. Ray Portillo,3. Jim Rhodes,1. Stazie Church,2. Matt Daily,3. Ed Troyer,
2, 100-Concert Band, Bovina High School, TEA:, Bovina, Jason Anaya / Benjamin Rainey,AA,Var-Composite ,2015,99412,2,3,3,3,2,3,3,3, , Courtlandt County Festival  (Owens/ ), Conviction  (Clark/ ), Crosswinds March (Swearingen/),DATE of EVENT 04/14/2015 ,Region: 16,1. Barry Hurt,2. Ray Portillo,3. Jim Rhodes,1. Stazie Church,2. Matt Daily,3. Ed Troyer,
3, 100-Concert Band, Cotton Center High School, TEA:, cotton center, james higgs / Sheri Higgs,A,Varsity A,2015,103241,DQ,DQ,DQ,DQ,DQ,DQ,DQ,DQ, , Ming Court (Pitter)," Stratford March (Higgins,Sweeney,Lavender)", Korean Hill Song (Williams),DATE of EVENT 04/14/2015 ,Region: 16,1. Barry Hurt,2. Ray Portillo,3. Jim Rhodes,1. Stazie Church,2. Matt Daily,3. Ed Troyer,
4, 100-Concert Band, Crosbyton High School, TEA:, Lubbock," Robert Rumbelow / Zoe Carter, Assistant Music Director", Acc:None,A,Var-Composite ,2015,102992,2,1,2,2,1,2,1,1,1, Phantom Ship (Elliot Del Borgo), In The Bleak Midwinter (Gustav Holst (arr. Bullock)), Legacy March (Steve Hodges),DATE of EVENT 04/14/2015 ,Region: 16,1. Barry Hurt,2. Ray Portillo,3. Jim Rhodes,1. Stazie Church,2. Matt Daily,3. Ed Troyer
5, 100-Concert Band, Floydada ISD, TEA:, Floydada, Justin Ogden / Rafael Gallastegui,AA,Var-Composite ,2015,101919,1,1,1,1,1,1,1,1,B, March Zuma (John O'Reilly), Mythos  (Bernotas/ ), Two British Folk Songs  (Anon. or Trad./Del Borgo),DATE of EVENT 04/14/2015 ,Region: 16,1. Barry Hurt,2. Ray Portillo,3. Jim Rhodes,1. Stazie Church,2. Matt Daily,3. Ed Troyer,
6, 100-Concert Band, Lockney High School, TEA:, Lockney, Rob Lovett / Katie Hon,AA,Varsity ,2015,104062,1,1,1,1,1,1,1,1,A, Excelsior! (Williams Owens), Black Forest Overture (Sweeney/ ), Cascadia Celebration (Hodges/ ),DATE of EVENT 04/14/2015 ,Region: 16,1. Barry Hurt,2. Ray Portillo,3. Jim Rhodes,1. Stazie Church,2. Matt Daily,3. Ed Troyer,
7, 100-Concert Band, Loop ISD, TEA:, Loop, MICKEY OWENS,A,Varsity ,2015,104985,1,1,1,1,2,1,2,2,1, The Lone Eagle March (John Edmondson), A Song of Hope (James Swearingen), Fire Dance (Douglas Akey),DATE of EVENT 04/14/2015 ,Region: 16,1. Barry Hurt,2. Ray Portillo,3. Jim Rhodes,1. Stazie Church,2. Matt Daily,3. Ed Troyer,
8, 100-Concert Band, Plainview High School, TEA:, Plainview, Anthony Gonzales,AAAAA,Varsity ,2015,105103,1,1,1,1,1,1,1,1,A, Galop (Shostakovich/Hunsberger), Rhosymedre  (Vaughan Williams/Beeler), Ride  (Hazo/ ),DATE of EVENT 04/14/2015 ,Region: 16,1. Barry Hurt,2. Ray Portillo,3. Jim Rhodes,1. Stazie Church,2. Matt Daily,3. Ed Troyer,
9, 100-Concert Band, Plainview High School, TEA:, Plainview, David Martinez,AAAAA,Non-Varsity ,2015,105140,1,1,1,1,1,1,1,1,C, Prestissimo (K.L. King), American Riversongs  (La Plante/ ), Adrenaline Engines (Standridge/ ),DATE of EVENT 04/14/2015 ,Region: 16,1. Barry Hurt,2. Ray Portillo,3. Jim Rhodes,1. Stazie Church,2. Matt Daily,3. Ed Troyer,
