,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Adams MIddle School, TEA:, Grand Prairie, Rachael Davis,CC,Varsity ,2013,81632,2,2,2,2,2,1,2,2, , Lexington March (Edmondson), Sea Song Trilogy  (McGinty/ ), Knights of Dunvegan  (Meyer/ ),DATE of EVENT 04/09/2013 ,Region: 20,1. Michael Ganus,2. Cindy Lansford,3. Steve Madsen,1. Danny Prado,2. Susan Scarborough,3. Jolette Wine,
1, 100-Concert Band, Ben Franklin Middle School, TEA:, Dallas, Whitney Deaver,CC,Non-Varsity ,2013,81685,3,3,4,3,3,4,2,3, ," Mr. Joe (March, One Step and Two Step) (Larry Clark)", Amazing Grace  (Edmondson/ ), In a French Garden  (Meyer/ ),DATE of EVENT 04/09/2013 ,Region: 20,1. Michael Ganus,2. Cindy Lansford,3. Steve Madsen,1. Danny Prado,2. Susan Scarborough,3. Jolette Wine,
2, 100-Concert Band, Bessie Coleman Middle School, TEA:, Cedar Hill, Mark George,CC,Non-Varsity ,2013,83555,1,1,1,1,3,3,4,3,2, Regal March (Bruce Pearson), Sakura  (Story/ ), Dance Celebration  (Smith/ ),DATE of EVENT 04/09/2013 ,Region: 20,1. Michael Ganus,2. Cindy Lansford,3. Steve Madsen,1. Danny Prado,2. Susan Scarborough,3. Jolette Wine,
3, 100-Concert Band, Bessie Coleman Middle School, TEA:, Cedar Hill, Brad Spellicy / Mark George,CC,Varsity ,2013,83940,2,1,1,1,3,3,2,3,2, March of the Hyperion Robots (Saucedo)," Simple Gifts, Four Shaker Songs (mvt 1) (Ticheli/ )", Colliding Visions (Balmages/ ),DATE of EVENT 04/09/2013 ,Region: 20,1. Michael Ganus,2. Cindy Lansford,3. Steve Madsen,1. Danny Prado,2. Susan Scarborough,3. Jolette Wine,
4, 100-Concert Band, Crandall Middle School, TEA:, Crandall, Greg Hamilton,CC,Varsity ,2013,81807,2,3,3,3,3,4,4,4, , Gettysburg (Osterling), Atlantis (McGinty), Two British Folk Songs (Del Borgo),DATE of EVENT 04/09/2013 ,Region: 20,1. Michael Ganus,2. Cindy Lansford,3. Steve Madsen,1. Danny Prado,2. Susan Scarborough,3. Jolette Wine,
5, 100-Concert Band, Crandall Middle School, TEA:, Crandall, Tara Fenton,CC,Non-Varsity ,2013,81835,3,3,4,3,4,4,4,4, , Foxboro March (O'Reilly), Nottingham Castle (Daehn), Crusade (Gassi),DATE of EVENT 04/09/2013 ,Region: 20,1. Michael Ganus,2. Cindy Lansford,3. Steve Madsen,1. Danny Prado,2. Susan Scarborough,3. Jolette Wine,
6, 100-Concert Band, DeSoto East Middle School, TEA:, DeSoto, Thaddeus Webb / Rick Weathersby,CC,Non-Varsity ,2013,85054,2,1,2,2,1,1,2,1,2, McCoy's March (murray houllif), Pavane  (Ravel/Smith), Atlantis  (McGinty/ ),DATE of EVENT 04/09/2013 ,Region: 20,1. Michael Ganus,2. Cindy Lansford,3. Steve Madsen,1. Danny Prado,2. Susan Scarborough,3. Jolette Wine,
7, 100-Concert Band, DeSoto West Middle School, TEA:, DeSoto, Nhu Trinh,CC,Non-Varsity ,2013,82428,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Activity March (Harold Bennett/Clark), Atlantis (McGinty/ ), Majestica  (Gazlay/ ),DATE of EVENT 04/09/2013 ,Region: 20,1. Michael Ganus,2. Cindy Lansford,3. Steve Madsen,1. Danny Prado,2. Susan Scarborough,3. Jolette Wine,
8, 100-Concert Band, DeSoto West Middle School, TEA:, DeSoto, Ryan DeLaGarza,CC,Varsity ,2013,79643,1,1,2,1,2,2,2,2,2, Amparito Roca (Texidor/Winter), A Longford Legend (play one mvt) - Mvt. 2 (Sheldon/ ), Arabian Dances  (Balmages/ ),DATE of EVENT 04/09/2013 ,Region: 20,1. Michael Ganus,2. Cindy Lansford,3. Steve Madsen,1. Danny Prado,2. Susan Scarborough,3. Jolette Wine,
9, 100-Concert Band, E.D. Walker Middle School, TEA:, Dallas, John Flemons,CC,Varsity ,2013,84708,2,2,2,2,4,3,4,4, , Activity March (Harold Bennet)," Moscow, 1941  (Balmages/ )", Fire Dance  (Akey/ ),DATE of EVENT 04/09/2013 ,Region: 20,1. Michael Ganus,2. Cindy Lansford,3. Steve Madsen,1. Danny Prado,2. Susan Scarborough,3. Jolette Wine,
