,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, A+ Academy Secondary, TEA:, Dallas, Sheri Gomez,AAA,Var-Composite ,2020,154949, , , , , , , , , , Barbarossa (121)  (Himes), Adagio Cantabile (from Sonata Pathetique) (17523)  (Beethoven/Daehn), National Emblem (Bagley/Balent),DATE of EVENT 04/21/2020 ,Region: 20,1. JUDGE,2. JUDGE,3. JUDGE,1. JUDGE,2. JUDGE,3. JUDGE,
1, 100-Concert Band, Adams HS, TEA:, Dallas, DOLORES PERKINS,AAAAA,Varsity ,2020,161514, , , , , , , , , , Bunker Hill (Karl L. King ), Satiric Dances (339)  (Dello Joio), Ghost Fleet (698)  (Sheldon),DATE of EVENT 04/21/2020 ,Region: 20,1. JUDGE,2. JUDGE,3. JUDGE,1. JUDGE,2. JUDGE,3. JUDGE,
2, 100-Concert Band, Conrad HS, TEA:, Dallas, Tyrone Jones,AAAAA,Varsity ,2020,153306, , , , , , , , , , Lexington March (James Swearingrn), Prelude and Fugue in Bb Major (183)  (Bach/Moehlmann), Spoon River (713)  (Grainger/Sheldon/Bainum/Carson-Naylor),DATE of EVENT 04/21/2020 ,Region: 20,1. JUDGE,2. JUDGE,3. JUDGE,1. JUDGE,2. JUDGE,3. JUDGE,
3, 100-Concert Band, Ennis High School, TEA:, Ennis, Charles Rockwell,AAAAA,Non-Varsity ,2020,161518, , , , , , , , , ," The Liberty Bell (Sousa, arr. Bocook)", Cajun Folk Songs (290)  (Ticheli), A Longford Legend (272) (play two mvts) (Sheldon),DATE of EVENT 04/21/2020 ,Region: 20,1. JUDGE,2. JUDGE,3. JUDGE,1. JUDGE,2. JUDGE,3. JUDGE,
4, 100-Concert Band, Ennis High School, TEA:, Ennis, Gary Goodwin,AAAAA,Varsity ,2020,161490, , , , , , , , , , Spine of the Devil March (Bullock), Pineapple Poll (415) (play at least two mvts) (Sullivan/Mackerras/Duthoit), Vesuvius (418)  (Ticheli),DATE of EVENT 04/21/2020 ,Region: 20,1. JUDGE,2. JUDGE,3. JUDGE,1. JUDGE,2. JUDGE,3. JUDGE,
5, 100-Concert Band, F.D.Roosevelt High School, TEA:, Dallas, Kermit Gray / Osley Cook,AAAA,Non-Varsity A,2020,160990, , , , , , , , , , Pinnacle (638)  (Grice), Fortis (17484)  (Gazlay), Spania (David Shaffer ),DATE of EVENT 04/21/2020 ,Region: 20,1. JUDGE,2. JUDGE,3. JUDGE,1. JUDGE,2. JUDGE,3. JUDGE,
6, 100-Concert Band, Highland Park High School, TEA:, Dallas, Corey Parks,AAAAA,Non-Varsity ,2020,156532, , , , , , , , , , March of the Belgian Parachutists (Leemans/arr. Bourgeois), Down Longford Way (220)  (Grainger/Osmon), Divertimento for Band (391) (play mvt 1 plus three mvts) (Persichetti),DATE of EVENT 04/21/2020 ,Region: 20,1. JUDGE,2. JUDGE,3. JUDGE,1. JUDGE,2. JUDGE,3. JUDGE,
7, 100-Concert Band, Highland Park High School, TEA:, Dallas, Reagan Brumley,AAAAA,Varsity ,2020,156518, , , , , , , , , , Nobles of the Mystic Shrine (Sousa/Fennell), Symphony in Bb for Band (512)  (Hindemith), Mock Morris (354)  (Grainger/Simpson/MMP/Kreines/Lud/Perna),DATE of EVENT 04/21/2020 ,Region: 20,1. JUDGE,2. JUDGE,3. JUDGE,1. JUDGE,2. JUDGE,3. JUDGE,
8, 100-Concert Band, Hillcrest High School, TEA:, Dallas, Scott Anderson / Seong Won,AAAA,Non-Varsity ,2020,153463, , , , , , , , , , Newcastle March (Edmondson), Cascadia Celebration (641)  (Hodges), Armory (19597)  (Standridge),DATE of EVENT 04/21/2020 ,Region: 20,1. JUDGE,2. JUDGE,3. JUDGE,1. JUDGE,2. JUDGE,3. JUDGE,
9, 100-Concert Band, Hillcrest High School, TEA:, Dallas, Scott Anderson / Seong Won,AAAA,Varsity ,2020,153460, , , , , , , , , , El Zorro Rojo (Standridge), West Highlands Sojourn (274)  (Sheldon), Joy Revisited (16216)  (Ticheli),DATE of EVENT 04/21/2020 ,Region: 20,1. JUDGE,2. JUDGE,3. JUDGE,1. JUDGE,2. JUDGE,3. JUDGE,
10, 100-Concert Band, Inspired Vision Secondary School, TEA:, Dallas, Sean Turner,AAA,Varsity ,2020,156422, , , , , , , , , , Mystery Bay March (Hodges), In a Quiet Place (17507)  (Calhoun), Crusade (16224)  (Gassi),DATE of EVENT 04/21/2020 ,Region: 20,1. JUDGE,2. JUDGE,3. JUDGE,1. JUDGE,2. JUDGE,3. JUDGE,
11, 100-Concert Band, Jefferson HS, TEA:, Dallas, Roberto Romano,AAAAA,Varsity ,2020,160914, , , , , , , , , , TORCH OF LIBERTY (King/Swearingen), Rhosymedre (426)  (Vaughan Williams/Beeler), Brave Spirit (19611)  (Standridge),DATE of EVENT 04/21/2020 ,Region: 20,1. JUDGE,2. JUDGE,3. JUDGE,1. JUDGE,2. JUDGE,3. JUDGE,
12, 100-Concert Band, Lancaster Middle School, TEA:, Lancaster, Melinda Wallace / DeShawn Parks,CCC,Non-Varsity A,2020,151553, , , , , , , , , , Magic March (James Meredith), Autumn Colors (17478)  (O'Reilly), Corps of Discovery (17481)  (Owens),DATE of EVENT 04/21/2020 ,Region: 20,1. JUDGE,2. JUDGE,3. JUDGE,1. JUDGE,2. JUDGE,3. JUDGE,
13, 100-Concert Band, Life High School Waxahachie, TEA:, Waxahachie, Anthony Gaddy,AAAA,Non-Varsity ,2020,160258, , , , , , , , , , Winchester March (John Edmondson), A Joyful Journey (646)  (Sheldon), Japanese Pictures (18467)  (Mixon),DATE of EVENT 04/21/2020 ,Region: 20,1. JUDGE,2. JUDGE,3. JUDGE,1. JUDGE,2. JUDGE,3. JUDGE,
14, 100-Concert Band, Midlothian Heritage HS, TEA:, Midlothian, Keith Davis / Rich Bahner,AAAA,Non-Varsity ,2020,160591, , , , , , , , , , Advance March (Harold Bennett/arr. Clark), Two British Folk Songs (101)  (Del Borgo), Wind Storm (18470)  (O'Reilly),DATE of EVENT 04/21/2020 ,Region: 20,1. JUDGE,2. JUDGE,3. JUDGE,1. JUDGE,2. JUDGE,3. JUDGE,
