,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Ann Richards High School, TEA:, Austin," Stephen Howard / Amanda Elizondo, Emily Bingham",AAAA,Varsity ,2019,144328,1,2,1,1,2,2,1,2,1, Escapada (David Moore), Beautiful River  (Lowry/Chambers), Viva!  (Wilds),DATE of EVENT 04/16/2019 ,Region: 18,1. Christopher Conway,2. Travis Hobson,3. David Landry,1. George Little,2. Ray Portillo,3. Keith Zuehlke,
1, 100-Concert Band, Caldwell High School, TEA:, Caldwell, Cody Knott / Nikki Moore,AAAA,Varsity ,2019,140910,2,3,2,2,3,2,3,3, , Darklands March (Standridge), Rippling Watercolors  (Balmages), Declaration Overture  (Smith),DATE of EVENT 04/16/2019 ,Region: 18,1. Christopher Conway,2. Travis Hobson,3. David Landry,1. George Little,2. Ray Portillo,3. Keith Zuehlke,
2, 100-Concert Band, Columbus High School, TEA:, Columbus, Robert Eaton II / Amanda Robison,AAA,Varsity ,2019,149408,1,2,1,1,2,1,1,1,B, Japanese Pictures  (Mixon), Down by the Salley Gardens  (Anon. or Trad./Sweeney), Darklands March (Standridge),DATE of EVENT 04/16/2019 ,Region: 18,1. Christopher Conway,2. Travis Hobson,3. David Landry,1. George Little,2. Ray Portillo,3. Keith Zuehlke,
3, 100-Concert Band, Eastside Memorial High School, TEA:, Austin, Brian Benavidez,AAAA,Non-Varsity ,2019,145647,3,3,3,3,2,2,2,2, , Ghost Ship (Story), Chorale Prelude: All Things Bright and Beautiful (Smith), Honor Guard (Chattaway),DATE of EVENT 04/16/2019 ,Region: 18,1. Christopher Conway,2. Travis Hobson,3. David Landry,1. George Little,2. Ray Portillo,3. Keith Zuehlke,
4, 100-Concert Band, Giddings ISD, TEA:, Giddings, Brian Stewart / Anthony Tiger,AAAA,Varsity ,2019,147458,1,1,1,1,1,1,1,1,A, The Trombone King (Karl L King/arr. John Paynter), American Riversongs  (La Plante), Foundry  (Mackey),DATE of EVENT 04/16/2019 ,Region: 18,1. Christopher Conway,2. Travis Hobson,3. David Landry,1. George Little,2. Ray Portillo,3. Keith Zuehlke,
5, 100-Concert Band, Gonzales High School, TEA:, Gonzales, Ian McDaniel / Jerry Scoggin,AAAA,Varsity ,2019,148436,1,2,1,1,3,2,3,3,1, Our Kingsland Spring  (Hazo), La Madre de los Gatos  (Beck), Rough-Riders (Karl L. King/ Swearingen),DATE of EVENT 04/16/2019 ,Region: 18,1. Christopher Conway,2. Travis Hobson,3. David Landry,1. George Little,2. Ray Portillo,3. Keith Zuehlke,
6, 100-Concert Band, Hallettsville High School, TEA:, Hallettsville, Mark Halamicek / Jessica Carter,AAA,Varsity ,2019,149430,2,2,1,2,1,1,1,1,1, Darklands March (Standridge), Into the Arctic  (Balmages), A Sailor's Odyssey  (Bobrowitz),DATE of EVENT 04/16/2019 ,Region: 18,1. Christopher Conway,2. Travis Hobson,3. David Landry,1. George Little,2. Ray Portillo,3. Keith Zuehlke,
7, 100-Concert Band, La Grange ISD, TEA:, La Grange, Mark Kesselring,AAAA,Non-Varsity ,2019,146741,1,1,1,1,1,1,1,1,C, Fort Canterbury March (Holsinger), In a French Garden (Meyer), Kenya Contrasts (Himes),DATE of EVENT 04/16/2019 ,Region: 18,1. Christopher Conway,2. Travis Hobson,3. David Landry,1. George Little,2. Ray Portillo,3. Keith Zuehlke,
8, 100-Concert Band, La Grange ISD, TEA:, La Grange, Ramon Parker,AAAA,Varsity ,2019,142477,1,1,1,1,2,1,2,2,1, Sol Y Sombra (George Gates), Heaven's Light (Reineke), Imaginarium  (Standridge),DATE of EVENT 04/16/2019 ,Region: 18,1. Christopher Conway,2. Travis Hobson,3. David Landry,1. George Little,2. Ray Portillo,3. Keith Zuehlke,
9, 100-Concert Band, Lexington High School, TEA:, Lexington, Wayne Dannheim / Mr. James Willbanks,AAA,Var-Composite ,2019,148340,1,1,1,1,2,2,1,2,1, March Of Honor (John Edmondson), Cumberland Cross  (Strommen), Flight of Eagles  (Del Borgo),DATE of EVENT 04/16/2019 ,Region: 18,1. Christopher Conway,2. Travis Hobson,3. David Landry,1. George Little,2. Ray Portillo,3. Keith Zuehlke,
