,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Antonio Gonzalez Middle School, TEA:, Laredo, Carlos Miranda,CC,Varsity ,2020,159515, , , , , , , , , , Courage (Harold Bennett/Larry Clark), Sketches of Canada (19608) (play all) (Story), Declaration Overture (150)  (Smith),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
1, 100-Concert Band, Antonio Gonzalez MS, TEA:, Laredo, John Spillane,CC,Non-Varsity ,2020,159302, , , , , , , , , , Crosswinds March (James Swearingen), Fortis (Gary Gazlay), Danza de Espana (Carol Brittin Chambers),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
2, 100-Concert Band, Christen Middle School, TEA:, LAREDO, Jesus Regalado,CCC,Varsity ,2020,160479, , , , , , , , , , Pinnacle of Distinction (Larry Clark), Sketches of Canada (19608) (play all) (Story), Accolade (18193)  (Himes),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
3, 100-Concert Band, Cigarroa MS, TEA:, Laredo," Fidel Borrego III / Juan de Dios Perez, Marisol Rivera",CCC,Varsity ,2020,157082, , , , , , , , , , Spania (David Shaffer), Mosswood Lullaby (18468)  (Beck), Two British Folk Songs (101)  (Del Borgo),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
4, 100-Concert Band, Cigarroa MS, TEA:, Laredo," Juan De Dios Perez / Fidel Borrego III , Marisol Rivera",CCC,Non-Varsity ,2020,157084, , , , , , , , , , March Primo  (Dennis Eveland ), Nottingham Castle (12)  (Daehn), Night Fury (20593)  (Chambers),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
5, 100-Concert Band, Clark Middle School, TEA:, Laredo, Gilbert Cuellar,CC,Varsity ,2020,156593, , , , , , , , , , The Boom-Boom Galop (Standridge), Nurture (20745)  (Fairlie), The Rusty Bucket (21025)  (Chambers),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
6, 100-Concert Band, Clark MS, TEA:, Laredo, Michelle Uribe,CC,Non-Varsity ,2020,157018, , , , , , , , , , With Pride and Dignity March (Owens), Crusade (16224)  (Gassi), Bazaar (20756)  (Standridge),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
7, 100-Concert Band, George Washington MS, TEA:, Laredo, Jesus M. Garcia,CCC,Sub Non-Varsity ,2020,159783, , , , , , , , , , Plaza de Toros (Michael Story), Conviction (18460)  (Clark), Fortis (17484)  (Gazlay),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
8, 100-Concert Band, George Washington MS, TEA:, Laredo, Jesus M. Garcia,CCC,Varsity ,2020,159762, , , , , , , , , , March Diabolique (Brian Balmages), A Walk in the Morning Sun (17522)  (La Plante), Imaginarium (20603)  (Standridge),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
9, 100-Concert Band, George Washington MS, TEA:, Laredo, Jonathan Garcia,CCC,Non-Varsity ,2020,159770, , , , , , , , , , Winchester March (John Edmonson), Bazaar (20756)  (Standridge), Japanese Pictures (18467)  (Mixon),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
10, 100-Concert Band, J.B. Alexander High School, TEA:, Laredo," Ricardo Fuentes / Joshua Martinez, Diana Gonzalez, Jacob Thompson",AAAAAA,Sub Non-Varsity ,2020,153948, , , , , , , , , , Circus Days (King/Schissel), Divertimento for Band  (Vincent Persichetti), Euphoria (John Frantzen),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
11, 100-Concert Band, L.J. Christen Middle School, TEA:, LAREDO, Victor Gonzalez,CCC,Non-Varsity ,2020,160484, , , , , , , , , , Glenwood March (David Gorham), Conviction (18460)  (Clark), Danza de Espana (19602)  (Chambers),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
12, 100-Concert Band, Lamar Bruni Vergara MS, TEA:, Laredo, Melissa Montemayor,CCC,Non-Varsity C,2020,159756, , , , , , , , , , Glenwood March (Gorham), Plaza de Toros (20709)  (Story), Armory (19597)  (Standridge),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
13, 100-Concert Band, Lamar Bruni Vergara MS, TEA:, Laredo, Reymundo Ramos,CCC,Varsity ,2020,159557, , , , , , , , , , Lexington March (Edmondson), Of Emerald Shires (19607) (play all) (Myers), Expectations (19603)  (Clark),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
14, 100-Concert Band, Lamar MS, TEA:, Laredo, Richard Ornelas,CCC,Non-Varsity ,2020,160263, , , , , , , , , , Grand Galop (Vinson), Two British Folk Songs (101)  (Del Borgo), Heroes Triumphant (18463)  (Owens),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
15, 100-Concert Band, Lamar MS, TEA:, Laredo, San Juanita Rodriguez,CCC,Varsity ,2020,160265, , , , , , , , , , Barnum and Bailey's Favorite (King), Shepherd s Hey (355)  (Grainger/Rogers), Havendance (232)  (Holsinger),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
16, 100-Concert Band, Los Obispos Middle School, TEA:, Laredo, Joe Martinez / Dennis O. Eveland,CCC,Varsity ,2020,159866, , , , , , , , , , Los Braziles (Dennis O. Eveland), Sketches of Canada (play 2 mvts) (Mike Story), Tanchozuru (Randall D. Standridge),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
17, 100-Concert Band, Los Obispos MS, TEA:, Laredo, Dennis O Eveland,CCC,Non-Varsity ,2020,159947, , , , , , , , , , March of the Christmas Penguins (Dennis Eveland), Sakura (62)  (Traditional/Story), Theme and Variations (6)  (Broege),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
18, 100-Concert Band, Memorial MS, TEA:, Laredo, Jose Zapata,CC,Varsity ,2020,160154, , , , , , , , , , Glenwood March (David Gorham), Colliding Visions (Brian Balmages), Armory (Randall D. Standridge),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
19, 100-Concert Band, Raul Perales Middle School, TEA:, Laredo, Alejandro Mireles / Bo Galvan,CC,Varsity ,2020,155006, , , , , , , , , , El Zorro Rojo (Randall Standridge), Lightning Field (John Mackey), Journey Down Niagara (Christopher Tucker),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
20, 100-Concert Band, Raul Perales MS, TEA:, Laredo, Bo Galvan / Alejandro Mireles,CC,Non-Varsity ,2020,154692, , , , , , , , , , March Primo (Dennis Eveland), Conviction (Larry Clark), Night Fury (Carol Brittin Chambers),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
21, 100-Concert Band, Salvador Garcia Middle School, TEA:, LAREDO, ROBERT ORTIZ,CC,Non-Varsity ,2020,161496, , , , , , , , , , Integrity March (William Owens), Dance Celebration  (Smith), Ghost Ship  (Story),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
22, 100-Concert Band, Salvador Garcia Middle School, TEA:, LAREDO, ROBERT ORTIZ / Mr. Saul Caballero,CC,Varsity ,2020,159669, , , , , , , , , , Big Circus March (Robert E. Foster), Expectations (19603)  (Clark), Fireball! (19604)  (Beck),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
23, 100-Concert Band, Trautmann MS, TEA:, Laredo, Cristian Lira,CCC,Non-Varsity ,2020,159941, , , , , , , , , , Project March (Bennett/Clark), Danza de Espana (19602)  (Chambers), Tanchozuru (20595)  (Standridge),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
24, 100-Concert Band, Trautmann MS, TEA:, Laredo, Jorge L. Garcia,CCC,Sub Non-Varsity ,2020,159883, , , , , , , , , , Stony Creek March (McGinty), Little Brazil Suite (15861)  (Balent), Odyssey (18464)  (Branchfield),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
25, 100-Concert Band, Trautmann MS, TEA:, Laredo, Jorge L. Garcia,CCC,Varsity ,2020,159864, , , , , , , , , , The Klaxon  (Fillmore / Foster), On a Hymnsong of Philip Bliss (233)  (Holsinger), Folk Dances (410) (POP) Publisher is unable to print the arrangement (including scores) or sell the arrangement. (Shostakovich/Reynolds),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
26, 100-Concert Band, United H.S., TEA:, Laredo, Amelia Amaya, Acc:NA,AAAAAA,Sub Non-Varsity A,2020,157344, , , , , , , , , , Manhattan Beach (J. Sousa), Three Pieces for Band (401)  (Rhodes), Suite Divertimento (495)  (Gilbert),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F
27, 100-Concert Band, United HS, TEA:, Laredo, Michael Garcia,AAAAAA,Sub Non-Varsity B,2020,157083, , , , , , , , , , Rough Riders March (Karl King/James Swearingen)," Moscow, 1941 (15892)  (Balmages)", Choreography (17467)  (Sheldon),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
28, 100-Concert Band, United MS, TEA:, Laredo, Hiram I Gonzales / Jose F. Lopez,CCC,Varsity ,2020,159738, , , , , , , , , , The Big Cage (King/Glover), Tricycle (88)  (Boysen), Havendance (232)  (Holsinger),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
29, 100-Concert Band, United MS, TEA:, Laredo, Jose Lopez,CCC,Non-Varsity ,2020,159733, , , , , , , , , , Wedgwood March (William Owens), Ghost Ship (18462)  (Story), Fireball! (19604)  (Beck),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
30, 100-Concert Band, United South High School, TEA:, Laredo, Rodolfo Montalvo,AAAAAA,Sub Non-Varsity A,2020,159895, , , , , , , , , , Band-O-Rama (Feldstein/ Clark), Hypnotic Fireflies (18466)  (Balmages), Four Short Festive Dances (19605) (play all) (Eveland),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
31, 100-Concert Band, United South MS, TEA:, Laredo, Abel Vergara Jr.,CCC,Varsity ,2020,158370, , , , , , , , , , Darklands March (Randall D. Standridge), La Madre de los Gatos (17509)  (Beck), Summer Resounding (17469)  (Balmages),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
32, 100-Concert Band, United South MS, TEA:, Laredo, Jacinto Davila,CCC,Non-Varsity ,2020,158366, , , , , , , , , , Fandango Festival (Victor Lopez), Expectations (19603)  (Clark), Bazaar (20756)  (Standridge),DATE of EVENT 04/01/2020 ,Region: 14,1. A,2. B,3. C,1. D,2. E,3. F,
