,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Barbers Hill HS, TEA:, Mont Belvieu, Andrew Kier / Kevin Stone and Andrew Kier,AAAAA,Sub Non-Varsity B,2020,161539, , , , , , , , , , Monterey March (Karl L. King), Simple Gifts (Ticheli), New Horizons (Bruce Corrigan),DATE of EVENT 04/22/2020 ,Region: 19,1. John Alstrin,2. Ross Grant,3. Tye Ann Payne,1. Mark Calima,2. Cody Myers,3. Larry Ward,
1, 100-Concert Band, Barbers Hill HS, TEA:, Mont Belvieu, Kevin Stone / Sebastian Lopez and Andrew Kier,AAAAA,Varsity ,2020,161538, , , , , , , , , , The Klaxon (Henry Fillmore), O Magnum Mysterium (Morten Lauridsen), The Falls (Rossano Galante),DATE of EVENT 04/22/2020 ,Region: 19,1. John Alstrin,2. Ross Grant,3. Tye Ann Payne,1. Mark Calima,2. Cody Myers,3. Larry Ward,
2, 100-Concert Band, Barbers Hill HS, TEA:, Mont Belvieu, Sebastian Lopez Jr / Kevin Stone and Andrew Kier,AAAAA,Sub Non-Varsity A,2020,161541, , , , , , , , , , Advance March (Clark), Song of Hope (Stamp), Accolades (Himes),DATE of EVENT 04/22/2020 ,Region: 19,1. John Alstrin,2. Ross Grant,3. Tye Ann Payne,1. Mark Calima,2. Cody Myers,3. Larry Ward,
3, 100-Concert Band, Barbers Hill HS, TEA:, Mont Belvieu, Sebastian Lopez Jr / Kevin Stone and Andrew Kier,AAAAA,Non-Varsity ,2020,161540, , , , , , , , , , United Nations March (Swearingen), Appalachian Morning (Sheldon), La Madre de Los Gatos (Beck),DATE of EVENT 04/22/2020 ,Region: 19,1. John Alstrin,2. Ross Grant,3. Tye Ann Payne,1. Mark Calima,2. Cody Myers,3. Larry Ward,
4, 100-Concert Band, Baytown Sterling HS, TEA:, Baytown, Brad Comeaux / Dwight Watson and Brent Gibson, Acc:No,AAAAAA,Varsity ,2020,154512, , , , , , , , , , Royal Air Force March Past (Henry Davies and George Dyson), Infinite Hope (21578)  (Balmages), English Folk Song Suite (608)  (Vaughan Williams),DATE of EVENT 04/22/2020 ,Region: 19,1. John Alstrin,2. Ross Grant,3. Tye Ann Payne,1. Mark Calima,2. Cody Myers,3. Larry Ward
5, 100-Concert Band, Baytown Sterling HS, TEA:, Baytown, Dwight Watson / Brad Comeaux and Brent Gibson,AAAAAA,Non-Varsity ,2020,155893, , , , , , , , , , Alamo March (Karl L. King), Cumberland Cross (154)  (Strommen), Abracadabra (15823)  (Ticheli),DATE of EVENT 04/22/2020 ,Region: 19,1. John Alstrin,2. Ross Grant,3. Tye Ann Payne,1. Mark Calima,2. Cody Myers,3. Larry Ward,
6, 100-Concert Band, Channelview HS, TEA:, Channelview," Aaron Allison / Alexa Thibodeaux, Armand Tyson, Elisa Perales",AAAAAA,Varsity ,2020,161511, , , , , , , , , , Fairest of the Fair (Sousa), Mock Morris (354)  (Grainger/Simpson/MMP/Kreines/Lud/Perna), San Antonio Dances (17640) (play all) (Ticheli),DATE of EVENT 04/22/2020 ,Region: 19,1. John Alstrin,2. Ross Grant,3. Tye Ann Payne,1. Mark Calima,2. Cody Myers,3. Larry Ward,
7, 100-Concert Band, Channelview HS, TEA:, Channelview," Armand Tyson / Aaron Allison, Alexa Thibodeaux, Elisa Perales",AAAAAA,Sub Non-Varsity A,2020,161536, , , , , , , , , , Torch of Liberty (Karl L. King/James Swearingen), Ghost Fleet (Robert Sheldon), American Riversongs (Pierre La Plante),DATE of EVENT 04/22/2020 ,Region: 19,1. John Alstrin,2. Ross Grant,3. Tye Ann Payne,1. Mark Calima,2. Cody Myers,3. Larry Ward,
8, 100-Concert Band, Channelview HS, TEA:, Channelview," Elisa Perales / Aaron Allison, Alexa Thibodeaux, Armand Tyson",AAAAAA,Sub Non-Varsity B,2020,161534, , , , , , , , , , Pride of the Regiment (Seward), The Old Red Mill (17549)  (Karrick), A Sailor s Odyssey (15866)  (Bobrowitz),DATE of EVENT 04/22/2020 ,Region: 19,1. John Alstrin,2. Ross Grant,3. Tye Ann Payne,1. Mark Calima,2. Cody Myers,3. Larry Ward,
9, 100-Concert Band, Dawson High School, TEA:, Pearland, Aaron Brown,AAAAAA,Varsity ,2020,161521, , , , , , , , , , Boys of the Old Brigade (Chambers/Glover), Circus Overture (586)  (Schuman), Terpsichore (538) (play at least two mvts) (Margolis),DATE of EVENT 04/22/2020 ,Region: 19,1. John Alstrin,2. Ross Grant,3. Tye Ann Payne,1. Mark Calima,2. Cody Myers,3. Larry Ward,
