,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Austin High School, TEA:, Sugar Land, Bob Chreste,AAAAA,Varsity ,2014,95993,1,1,1,1,1,1,1,1,A, Bandancing  (Jack Stamp), Sleep (Whitacre/ ), Abdallah (Karl King),DATE of EVENT 04/25/2014 ,Region: 13,1. JD Janda,2. Larry Matysiak,3. Bill Watson,1. Mike Brashear,2. Levi Chavis,3. Greg Hames
1, 100-Concert Band, Austin High School, TEA:, Sugar Land, Bob Chreste,AAAAA,Sub Non-Varsity ,2014,95991,3,2,2,2,2,2,1,2, , Colors of a New Day  (Aaron Meacham), Our Kingsland Spring  (Samuel R. Hazo), Crosswinds March (James Swearingen),DATE of EVENT 04/25/2014 ,Region: 13,1. JD Janda,2. Larry Matysiak,3. Bill Watson,1. Mike Brashear,2. Levi Chavis,3. Greg Hames
2, 100-Concert Band, Austin High School, TEA:, Sugar Land, Mike Roche,AAAAA,Non-Varsity ,2014,96046,2,1,1,1,2,2,2,2,2, In the Center Ring  (Sheldon/ ), Blue and Green Music  (Hazo/ ), Torch of Liberty March (Karl King/James Swearingen),DATE of EVENT 04/25/2014 ,Region: 13,1. JD Janda,2. Larry Matysiak,3. Bill Watson,1. Mike Brashear,2. Levi Chavis,3. Greg Hames
3, 100-Concert Band, Bush High School, TEA:, Richmond, Michael Smellie,AAAAA,Non-Varsity ,2014,96367,3,4,3,3,3,3,3,3, , Our Kingsland Spring  (Hazo/ ), Benediction  (Stevens/ ), Castlewood March (Hale),DATE of EVENT 04/25/2014 ,Region: 13,1. JD Janda,2. Larry Matysiak,3. Bill Watson,1. Mike Brashear,2. Levi Chavis,3. Greg Hames
4, 100-Concert Band, Bush High School, TEA:, Richmond, Michael Smellie,AAAAA,Varsity ,2014,96366,3,2,3,3,3,2,3,3, , Themes from Green Bushes  (Grainger/Daehn), Suite Divertimento  (Gilbert/ ), Brighton Beach (Latham),DATE of EVENT 04/25/2014 ,Region: 13,1. JD Janda,2. Larry Matysiak,3. Bill Watson,1. Mike Brashear,2. Levi Chavis,3. Greg Hames
5, 100-Concert Band, Clements High School, TEA:, Sugar Land, Daniel Galloway / Jeff Johnson and Kyle Witty,AAAAA,Varsity ,2014,93435,1,1,1,1,1,1,1,1,A," Enigma Variations, Opus 36 (play at least Theme & Variations 1,3, 4, 5,7,8, 9, 11, & 14) (Elgar/Patterson)", Colonial Song  (Grainger/ ), The Untitled March (Sousa/Schissel),DATE of EVENT 04/25/2014 ,Region: 13,1. JD Janda,2. Larry Matysiak,3. Bill Watson,1. Mike Brashear,2. Levi Chavis,3. Greg Hames
6, 100-Concert Band, Clements High School, TEA:, Sugar Land, Jeff Johnson,AAAAA,Non-Varsity ,2014,93169,1,1,2,1,1,1,1,1,C, United Nations (King), Songs of the West  (Holst/Curnow), The Alcotts  (Ives/Thurston),DATE of EVENT 04/25/2014 ,Region: 13,1. JD Janda,2. Larry Matysiak,3. Bill Watson,1. Mike Brashear,2. Levi Chavis,3. Greg Hames
7, 100-Concert Band, Clements High School, TEA:, Sugar Land, Kyle Witty,AAAAA,Sub Non-Varsity ,2014,93190,1,1,1,1,1,1,1,1,C, Glaciers  (Director), Singapura Suite (play all) (Van der Roost), Lexington March (King),DATE of EVENT 04/25/2014 ,Region: 13,1. JD Janda,2. Larry Matysiak,3. Bill Watson,1. Mike Brashear,2. Levi Chavis,3. Greg Hames
8, 100-Concert Band, Dulles High School, TEA:, Sugar Land," Arnel Dayrit / Joe Pruitt, Taylor Smith",AAAAA,Sub Non-Varsity ,2014,96350,1,1,2,1,1,1,1,1,C, The Chimes of Liberty (Goldman/Wagner), Hypnotic Fireflies (Balmages), La Madre de los Gatos (Beck),DATE of EVENT 04/25/2014 ,Region: 13,1. JD Janda,2. Larry Matysiak,3. Bill Watson,1. Mike Brashear,2. Levi Chavis,3. Greg Hames
9, 100-Concert Band, Dulles High School, TEA:, Sugar Land," Joe Pruitt / Taylor Smith, Arnel Dayrit",AAAAA,Varsity ,2014,95791,1,1,1,1,1,1,1,1,A, The Glory of the Yankee Navy (), Trauermusik (Trauersinfonie) (Wagner/Votta/Boyd)," Symphony in Bb for Band (play at least one mvt) #1, #2 (Hindemith/ )",DATE of EVENT 04/25/2014 ,Region: 13,1. JD Janda,2. Larry Matysiak,3. Bill Watson,1. Mike Brashear,2. Levi Chavis,3. Greg Hames
