,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Anna Middle School, TEA: 043902041, Anna," Christina Bilyeu / Nancy Davis, Alexandria Roddy, Marcus Lutz",CC,Varsity ,2022,172171,1,1,1,1,1,1,1,1,C, Tango Rojo (Luke McMillan), Flight of Eagles (Del Borgo), Where Words End� (Standridge),DATE of EVENT 04/13/2022 ,Region: 25,1. Mike Bartley,2. Doug Fulwood,3. Russ Rutherford,1. Pat Autry,2. Kara Wallace,3. John Young,
1, 100-Concert Band, Anna Middle School, TEA: 043902041, Anna," Nancy Davis / Christina Bilyeu, Alexandria Roddy, Marcus Lutz",CC,Non-Varsity ,2022,173707,2,2,1,2,1,1,1,1,D, Kitty Hawk March (Ed Huckeby), Japanese Pictures (18467)  (Mixon), Egyptique (19576)  (Owens),DATE of EVENT 04/13/2022 ,Region: 25,1. Mike Bartley,2. Doug Fulwood,3. Russ Rutherford,1. Pat Autry,2. Kara Wallace,3. John Young,
2, 100-Concert Band, Bells High School, TEA: 091901001, Bells, Jennifer Sewell / Richard Knabe,AAA,Varsity ,2022,175800,2,1,1,1,1,1,1,1,A, Los Banditos (Dr. Quincy Hilliard), Highlander Lullaby (20758)  (Traditional/Myers), Bazaar (20756)  (Standridge),DATE of EVENT 04/13/2022 ,Region: 25,1. Mike Bartley,2. Doug Fulwood,3. Russ Rutherford,1. Pat Autry,2. Kara Wallace,3. John Young,
3, 100-Concert Band, Celina Junior High School, TEA: 043903041, Celina," Brittany Yanniello / Larry Firmin, Colin Grigsby",CC,Varsity ,2022,175222,1,1,1,1,1,1,1,1,C, Pinnacle of Distinction (Larry Clark), Danza de Espana (Carol Brittin Chambers), Egyptique (William Owens),DATE of EVENT 04/13/2022 ,Region: 25,1. Mike Bartley,2. Doug Fulwood,3. Russ Rutherford,1. Pat Autry,2. Kara Wallace,3. John Young,
4, 100-Concert Band, Celina Middle School, TEA: 043903041, Celina," Lawrence Firmin / Brittany Yanniello , Colin Grigsby",CC,Non-Varsity ,2022,175109,2,1,2,2,1,1,2,1,D, Synergy March (William Owens), Sakura (62)  (Traditional/Story), Dance Celebration (647)  (Smith),DATE of EVENT 04/13/2022 ,Region: 25,1. Mike Bartley,2. Doug Fulwood,3. Russ Rutherford,1. Pat Autry,2. Kara Wallace,3. John Young,
5, 100-Concert Band, Collinsville Middle School, TEA: 091902001, Collinsville, Jeff Van Oort / Dr. Lindsay Kimbley,C,Varsity ,2022,175904,4,3,4,4,2,2,2,2, , Mercury Rising (24125)  (Milford), Qin Shis Stone Army (19600)  (Arcari), Spitfire (Story),DATE of EVENT 04/13/2022 ,Region: 25,1. Mike Bartley,2. Doug Fulwood,3. Russ Rutherford,1. Pat Autry,2. Kara Wallace,3. John Young,
6, 100-Concert Band, Edge Middle School, TEA: 043-918, Mesquite," Guadalupe Martinez / Chris Sumner, Roderick Boyce",CC,Non-Varsity ,2022,175866,2,3,3,3,1,2,1,1,2, The Golden Eagle March (John Edmondson), Dance Celebration (Robert W. Smith), Crusade  (Vince Gassi),DATE of EVENT 04/13/2022 ,Region: 25,1. Mike Bartley,2. Doug Fulwood,3. Russ Rutherford,1. Pat Autry,2. Kara Wallace,3. John Young,
7, 100-Concert Band, Edge Middle School, TEA: 043-918, N," Chris Sumner / Guadalupe Martinez, Roderick Boyce, Jordan Fitzwater",CC,Varsity ,2022,175863,3,2,2,2,2,1,1,1,2, Golden Regiment March (Claude T. Smith), Sunchaser (20746)  (Chambers), Phantom Ship (636)  (Del Borgo),DATE of EVENT 04/13/2022 ,Region: 25,1. Mike Bartley,2. Doug Fulwood,3. Russ Rutherford,1. Pat Autry,2. Kara Wallace,3. John Young,
8, 100-Concert Band, Farmersville Junior High School, TEA: 043904041, Farmersville," Clint Cox / Bradley Arledge, Scott Cross, Jordan Parker",CC,Non-Varsity C,2022,175194,1,2,1,1,1,1,1,1,C, Matrix March (Huckeby), Acropolis (24113)  (Putnam), Dance Celebration (647)  (Smith),DATE of EVENT 04/13/2022 ,Region: 25,1. Mike Bartley,2. Doug Fulwood,3. Russ Rutherford,1. Pat Autry,2. Kara Wallace,3. John Young,
9, 100-Concert Band, Farmersville Junior High School, TEA: 043904041, Farmersville, Bradley Arledge,CC,Varsity ,2022,173175,2,2,2,2,1,2,1,1,2, Winchester March (Edmondson), Colliding Visions (17502)  (Balmages), Armory (19597)  (Standridge),DATE of EVENT 04/13/2022 ,Region: 25,1. Mike Bartley,2. Doug Fulwood,3. Russ Rutherford,1. Pat Autry,2. Kara Wallace,3. John Young,
10, 100-Concert Band, Gunter Middle School, TEA: 091917041, Gunter," Scott Kennedy / Whitney Katz, Eric Boyett",C,Varsity ,2022,168836,1,2,1,1,1,1,1,1,C, Mad Dash (Loest), Blue Ridge Reel (19346)  (Balmages), Eagles Awake (Saucedo),DATE of EVENT 04/13/2022 ,Region: 25,1. Mike Bartley,2. Doug Fulwood,3. Russ Rutherford,1. Pat Autry,2. Kara Wallace,3. John Young,
11, 100-Concert Band, Howe Middle School, TEA: 091905041, Howe," Julie Cook / David Bilyeu, Brandon Manuel and Angie Liss",C,Varsity ,2022,172117,1,1,1,1,1,1,1,1,C, Darklands March (Randall Standridge), Colliding Visions (17502) (Balmages), Travelin' Music (Pierre La Plante),DATE of EVENT 04/13/2022 ,Region: 25,1. Mike Bartley,2. Doug Fulwood,3. Russ Rutherford,1. Pat Autry,2. Kara Wallace,3. John Young,
12, 100-Concert Band, L.H. Rather Middle School, TEA: 074903041, Bonham, Leo Chavez / Tristan Willard,CC,Varsity ,2022,170730,3,3,3,3,2,2,1,2, , Thunder Bay March  (O'Reilly), Colliding Visions (17502)  (Balmages), Danza de Espana (19602)  (Chambers),DATE of EVENT 04/13/2022 ,Region: 25,1. Mike Bartley,2. Doug Fulwood,3. Russ Rutherford,1. Pat Autry,2. Kara Wallace,3. John Young,
13, 100-Concert Band, Leonard Junior High School, TEA: 074909041, Leonard, Shelby Munn / Scott Johnson,C,Non-Varsity ,2022,173347,3,3,3,3,1,1,1,1, , Shepherd's Hey (Patrick Roszell), Dance Celebration (Robert W. Smith), March Supreme (John O'Reilly),DATE of EVENT 04/13/2022 ,Region: 25,1. Mike Bartley,2. Doug Fulwood,3. Russ Rutherford,1. Pat Autry,2. Kara Wallace,3. John Young,
14, 100-Concert Band, Melissa Middle School, TEA: 043908101, Melissa," Sasha Blankenship / Bailey Petersma, Michel Wimberly",CCC,Varsity ,2022,169598,1,1,1,1,1,1,1,1,C, Symphonic Dance No. 3 (Fiesta) (430)  (Williams), Festival of Flight (20750)  (Weller), Mighty Mite (Mesang/O'Loughlin),DATE of EVENT 04/13/2022 ,Region: 25,1. Mike Bartley,2. Doug Fulwood,3. Russ Rutherford,1. Pat Autry,2. Kara Wallace,3. John Young,
15, 100-Concert Band, Melissa Middle School, TEA: 043908101, Melissa," Bailey Petersma / Sasha Blankenship, Michel Wimberly",CCC,Non-Varsity ,2022,169592,1,2,1,1,1,1,1,1,D, The Red Cape (Meredith), Japanese Pictures (18467)  (Mixon)," Moscow, 1941 (15892)  (Balmages)",DATE of EVENT 04/13/2022 ,Region: 25,1. Mike Bartley,2. Doug Fulwood,3. Russ Rutherford,1. Pat Autry,2. Kara Wallace,3. John Young,
