,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Alpine High School, TEA:, Alpine, Chuck Wilson,AA,Varsity ,2008,41386,3,2,2,2,2,2,2,2, , Miracle at Dunkirk (Edmondson), Loch Lomond  (Black)," Moscow, 1941  (Balmages)",DATE of EVENT 04/15/2008 ,Region: 6,1. Barry Hurt,2. Richard Herrera,3. Fred Pankratz,1. Mike Brady,2. Mike Glaze,3. Jeff Doughten
1, 100-Concert Band, Alpine Middle School, TEA:, Alpine, Riley Jacobs,C,Varsity ,2008,41716,1,2,2,2,2,3,2,2, , With Pride and Dignity (William Owens), Song for the Winter Moon  (Cummings), Crusade  (Gassi),DATE of EVENT 04/15/2008 ,Region: 6,1. Barry Hurt,2. Richard Herrera,3. Fred Pankratz,1. Mike Brady,2. Mike Glaze,3. Jeff Doughten
2, 100-Concert Band, Andrews HS, TEA:, Andrews, Kevin Leonard,AAA,Varsity ,2008,37833,1,1,1,1,1,1,1,1,A, March of the Belgian Paratroopers (Lee Mans/Swearingen), Voices of the Sky  (Hazo), Fantasy on a Fiddle Tune  (LaPlante),DATE of EVENT 04/15/2008 ,Region: 6,1. Barry Hurt,2. Richard Herrera,3. Fred Pankratz,1. Mike Brady,2. Mike Glaze,3. Jeff Doughten
3, 100-Concert Band, Andrews Middle School, TEA:, Andrews, Claire Sanders,CC,Varsity ,2008,40202,1,2,2,2,1,2,1,1,2, Overture on a Minstrel Tune  (LaPlante), Knights of Dunvegan  (Meyer), Circus Days (King/arr. Schissel),DATE of EVENT 04/15/2008 ,Region: 6,1. Barry Hurt,2. Richard Herrera,3. Fred Pankratz,1. Mike Brady,2. Mike Glaze,3. Jeff Doughten
4, 100-Concert Band, Christoval High School, TEA:, Christoval, Thomas Richards,A,Non-Varsity ,2008,42143,3,3,2,3,3,3,3,3, , The Streets of Madrid (Moss), Cedar Canyon Round Up  (Williams), Pinnacle  (Grice),DATE of EVENT 04/15/2008 ,Region: 6,1. Barry Hurt,2. Richard Herrera,3. Fred Pankratz,1. Mike Brady,2. Mike Glaze,3. Jeff Doughten
5, 100-Concert Band, Crane High School, TEA:, Crane, Daniel Todd,AA,Varsity ,2008,41379,1,1,1,1,1,1,1,1,A, Joyce's 71st N.Y. Regiment March (Boyar/Barnes), On a Hymnsong of Philip Bliss  (Holsinger), A Longford Legend (play all) (Sheldon),DATE of EVENT 04/15/2008 ,Region: 6,1. Barry Hurt,2. Richard Herrera,3. Fred Pankratz,1. Mike Brady,2. Mike Glaze,3. Jeff Doughten
6, 100-Concert Band, Crane Middle School, TEA:, Crane, David,C,Varsity ,2008,41418,1,1,1,1,1,1,1,1,C, Norland March (John Edmonson), Phantom Ship  (Del Borgo)," Moscow, 1941  (Balmages)",DATE of EVENT 04/15/2008 ,Region: 6,1. Barry Hurt,2. Richard Herrera,3. Fred Pankratz,1. Mike Brady,2. Mike Glaze,3. Jeff Doughten
7, 100-Concert Band, Crockett Middle School, TEA:, Pecos, Jose A. Villarreal,CC,Varsity ,2008,40129,2,2,2,2,3,4,3,3, , Nottingham March (Jerry Williams), Crusade  (Vince Gassi), Kenya Contrasts  (William Himes),DATE of EVENT 04/15/2008 ,Region: 6,1. Barry Hurt,2. Richard Herrera,3. Fred Pankratz,1. Mike Brady,2. Mike Glaze,3. Jeff Doughten
8, 100-Concert Band, Crockett Middle School, TEA:, Pecos, Juan Carlos Rodriguez,CC,Non-Varsity ,2008,40140,2,2,1,2,4,4,3,4, , Bunker Hill March (John Edmondson), Dance Celebration  (Robert W. Smith), Atlantis  (Anne McGinty),DATE of EVENT 04/15/2008 ,Region: 6,1. Barry Hurt,2. Richard Herrera,3. Fred Pankratz,1. Mike Brady,2. Mike Glaze,3. Jeff Doughten
9, 100-Concert Band, Forsan, TEA:, Forsan, Jim Rhodes,A,Varsity ,2008,40445,1,1,1,1,1,1,1,1,A, March Lamar (Clifton Williams), Down by the Salley Gardens  (Anon. or Trad./Sweeny), Contempo  (Story),DATE of EVENT 04/15/2008 ,Region: 6,1. Barry Hurt,2. Richard Herrera,3. Fred Pankratz,1. Mike Brady,2. Mike Glaze,3. Jeff Doughten
10, 100-Concert Band, Fort Stockton High School, TEA:, Fort Stockton, Mark Santos,AAA,Varsity ,2008,40310,2,1,2,2,2,2,1,2, , El Relicario (Padilla/Hubbell), A Hymn for Band  (Stuart), Three Folk Miniatures  (Anon. or Trad./Jutras),DATE of EVENT 04/15/2008 ,Region: 6,1. Barry Hurt,2. Richard Herrera,3. Fred Pankratz,1. Mike Brady,2. Mike Glaze,3. Jeff Doughten
11, 100-Concert Band, Fort Stockton Middle School, TEA:, Fort Stockton, Gil-Rey Madrid,CC,Varsity ,2008,42121,2,2,1,2,3,4,2,3, , The Big Circus March (Robert E. Foster), Maesong  (Owens), Two British Folk Songs  (Anon. or Trad./Del Borgo),DATE of EVENT 04/15/2008 ,Region: 6,1. Barry Hurt,2. Richard Herrera,3. Fred Pankratz,1. Mike Brady,2. Mike Glaze,3. Jeff Doughten
