,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Alvin High School, TEA:, Alvin, Stanley Zavala,AAAAA,Varsity ,2009,50868,2,2,1,2,2,2,1,2, , West Highlands Sojourn (Mvts 1 and 2) (Sheldon), Heaven's Light (Reineke), Allied Honor Mrach (King / Swearingen),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
1, 100-Concert Band, Angleton Intermediate School, TEA:, Angleton, Karen Pointer,CCC,Non-Varsity ,2009,50786,3,3,3,3,3,3,2,3, , Cape Spear March (Feldstein/O'Reilly), A Joyful Journey  (Sheldon), Atlantis  (McGinty),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
2, 100-Concert Band, Angleton Intermediate School, TEA:, Angleton, Lura Stevens,CCC,Varsity ,2009,49861,3,2,3,3,2,2,2,2, , March of the Irish Dragoons (Balent), Quintology  (Meyer), Latin Folk Song Trilogy  (Himes),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
3, 100-Concert Band, Berry Miller Junior High, TEA:, Pearland, Kimber McClellen,CCC,Sub Non-Varsity ,2009,50742,1,1,1,1,2,1,1,1,D, Crosswinds March (Swearingen), Phantom Ship  (Del Borgo), Cascadia Celebration  (Hodges),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
4, 100-Concert Band, Berry Miller Junior High, TEA:, Pearland, Kimber McClellen,CCC,Non-Varsity ,2009,50741,1,1,1,1,1,1,1,1,D, Peacemaker March (King), Ghost Fleet  (Sheldon), Cumberland Cross  (Strommen),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
5, 100-Concert Band, Blocker Middle School, TEA:, Texas City, Matthew Butler,CCC,Varsity ,2009,50577,4,3,3,3,4,4,4,4, , Valley Forge March (John Edmondson), Canterbury Coronation  (Curnow), Knights of Dunvegan  (Meyer),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
6, 100-Concert Band, Brookside Intermediate, TEA:, Friendswood, Andie Troutman / Mike Barker,CC,Non-Varsity ,2009,50826,2,2,1,2,2,2,2,2, , Southern Heritage March (Mark Williams), The Band in the Square on the Fourth of July  (LaPlante), Ayrshire Portrait  (Story),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
7, 100-Concert Band, Brookside Intermediate, TEA:, Friendswood, Mike Barker / Andie Troutman,CC,Varsity ,2009,50830,2,2,2,2,1,1,1,1,2, Torch of Liberty (King/Swearingen), A Joyful Journey  (Sheldon), Canterbury Coronation  (Curnow),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
8, 100-Concert Band, Clear Lake Intermediate, TEA:, Houston," Doug Parmer / Teri Brockway, Michael Krueger",CCC,Non-Varsity ,2009,50767,1,1,1,1,2,2,1,2,2, Courage (Balent/Clark), Fanfare for a New Age  (Story)," Moscow, 1941  (Balmages)",DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
9, 100-Concert Band, Clear Lake Intermediate, TEA:, Houston, Michael Krueger / Doug Parmer and Teri Brockway,CCC,Sub Non-Varsity A,2009,50856,1,1,1,1,2,2,2,2,2, Fire Dance  (Akey), Cahokia  (Spears), Forward March (Murtha),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
10, 100-Concert Band, Clear Lake Intermediate, TEA:, Houston," Teri Brockway / Doug Parmer, Michael Krueger",CCC,Varsity ,2009,50831,1,1,1,1,1,1,1,1,C, The Footlifter (Fillmore), Shortcut Home  (Wilson), Concord  (Grundman),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
11, 100-Concert Band, Clute Intermediate School, TEA:, Clute, Geoff Atkinson,CC,Varsity ,2009,50783,4,3,4,4,4,4,4,4, , Sunnygate March (Spears), Cascadia Celebration (Hodges), Canterbury Coronation (Curnow),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
12, 100-Concert Band, Creekside Intermediate, TEA:, League City, Archie Cassidy,CC,Varsity ,2009,50858,3,2,3,3,1,1,2,1,2, Quintology  (Meyer), Abracadabra  (Ticheli), Hands Across the Sea (Sousa/Brubaker),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
13, 100-Concert Band, Creekside Intermediate, TEA:, League City, Dave Barbick,CC,Non-Varsity ,2009,50857,2,2,2,2,4,3,3,3, , Dance Celebration (Smith), Soldiers' Processsion and Sword Dance  (Margolis), Captain Dane March (William Owens),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
14, 100-Concert Band, Fairview Junior High, TEA:, Alvin, Katie Batchelor / Doug Grice,CC,Non-Varsity ,2009,50817,1,1,1,1,1,1,1,1,D, Crosswinds March (James Swearingen), Kenya Contrasts  (Himes), Cumberland Cross  (Strommen),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
15, 100-Concert Band, Freeport Intermediate School, TEA:, Freeport, Matt Delgado,CC,Non-Varsity ,2009,50873,3,3,2,3,2,3,3,3, , Spirit of New Orleans (Paul Murtha), Serengeti Dreams  (Smith), Starship  (O'Reilly),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
16, 100-Concert Band, Freeport Intermediate School, TEA:, Freeport, Linda Crummel,CC,Varsity ,2009,50872,2,2,2,2,3,2,1,2, , Journey Down Niagara  (Tucker), Mosaic  (Paulus), March of the Trolls (David Bobrowitz),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
17, 100-Concert Band, Friendswood Junior High Band, TEA:, Friendswood, Robert Munoz,CCC,Varsity ,2009,50797,1,1,1,1,1,1,1,1,C, Marche Des Parachutistes Belges (Leemans/Wiley), Appalachian Morning (Sheldon), Variations on a Korean Folk Song  (Chance),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
18, 100-Concert Band, Friendswood Junior High, TEA:, Friendswood, Sarah Bennett,CCC,Non-Varsity ,2009,50778,1,1,1,1,1,1,1,1,D, Lexington March (Edmondson), Joy  (Ticheli)," Moscow, 1941  (Balmages)",DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
19, 100-Concert Band, Harby Junior High, TEA:, Alvin, John McDaniel,CC,Varsity ,2009,50890,1,1,1,1,1,1,1,1,C, Prestissimo (Karl King), In the Bleak Midwinter  (Holst/Smith), Variations on Scarborough Fair  (Custer),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
20, 100-Concert Band, Harby Junior High, TEA:, Alvin, Kimberly Beene,CC,Non-Varsity ,2009,50891,1,1,1,1,2,2,2,2,2, Uskudar  (Anon. or Trad./Smith/Story), Nottingham Castle  (Daehn), Crown Point March (Pearson),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
21, 100-Concert Band, Lake Jackson Intermediate School, TEA:, Angleton, Walter Anderson,CCC,Non-Varsity ,2009,50772,2,1,2,2,1,1,1,1,2, Knights of the Royal Realm Concert March (Robert W. Smith), Our Kingsland Spring  (Hazo), Highland Legend  (Moss),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
22, 100-Concert Band, Lake Jackson Intermediate School, TEA:, Lake Jackson, Donnie Artley,CCC,Sub Non-Varsity ,2009,50869,1,2,2,2,2,2,2,2, , Crosswinds March (James Swearingen), Dance Celebration  (Smith), Fire Dance  (Akey),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
23, 100-Concert Band, Lake Jackson Intermediate School, TEA:, Lake Jackson, Donnie Artley,CCC,Varsity ,2009,50740,1,1,1,1,1,1,1,1,C, The Black Horse Troop (John Philip Sousa/Philip Sparke), In the Center Ring  (Robert Sheldon), Hill Country Flourishes  (Steven Barton),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
24, 100-Concert Band, League City Intermediate, TEA:, League City, Chris Bennett,CCC,Non-Varsity ,2009,48509,1,1,1,1,1,2,1,1,D, March on a Welsh Air (John Edmonsdon), Two British Folk Songs  (Anon. or Trad./Del Borgo), Three Renaissance Dances (play mvt 2 plus one other) (Anon. or Trad./Moss),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
25, 100-Concert Band, League City Intermediate, TEA:, League City, Doug Eger,CCC,Varsity ,2009,50785,1,1,1,1,1,1,1,1,C, Prestissimo (King), Colonial Airs and Dances  (Jager), In the Center Ring  (Sheldon),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
26, 100-Concert Band, Manvel Junior High, TEA:, Manvel, Susan Boldrighini,CC,Varsity ,2009,50870,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , A March On The King's Highway (La Plante), Legend of Knife River  (Bulla), Korean Folk Rhapsody  (Curnow),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
27, 100-Concert Band, McAdams Junior High, TEA:, Dickinson, John Hinojosa,CCC,Varsity ,2009,50878,1,1,1,1,2,1,1,1,C, Them Basses (Huffine), Cradlesong  (Barton), Overture (from Italian in Algiers)  (Rossini/Cailliet),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
28, 100-Concert Band, McAdams Junior High, TEA:, Dickinson, Robbie Wang,CCC,Sub Non-Varsity ,2009,50881,2,2,2,2,3,3,3,3, , March For The Young (Nestico), Two Minute Symphony  (Margolis), Spring Song  (Nowak),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
29, 100-Concert Band, McAdams Junior High, TEA:, Dickinson, Robert Baker,CCC,Non-Varsity ,2009,50879,2,2,1,2,3,2,3,3, , March For A Festival (Akers), A Joyful Journey  (Sheldon), Kenya Contrasts  (Himes),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
30, 100-Concert Band, Nolan Ryan Junior High, TEA:, Pearland, Josh Mooney,CCC,Non-Varsity ,2009,46228,2,1,1,1,1,1,1,1,D, Kentucky Pride (Edmondson), Air for Band  (Erickson), Tricycle  (Boysen),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
31, 100-Concert Band, Pearland Junior High East, TEA:, Pearland, Beau Hunter / Nancy Caston,CCC,Varsity ,2009,50777,1,1,1,1,1,1,1,1,C, Eagle Squadron March (Alford), Three Renaissance Dances (play mvt 2 plus one other)  (Anon. or Trad./Moss), A Longford Legend (play two mvts) (Sheldon),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
32, 100-Concert Band, Pearland Junior High East, TEA:, Pearland, Nancy Caston / Beau Hunter,CCC,Non-Varsity ,2009,50776,1,1,1,1,1,1,1,1,D, Newcastle March (Vinson), Modal Song and Dance  (Del Borgo), Pevensey Castle  (Sheldon),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
33, 100-Concert Band, Pearland Junior High South, TEA:, Pearland, Brandon J. Linder,CCC,Non-Varsity ,2009,50853,1,2,1,1,2,2,1,2,2, Pride of the Regiment (Nancy H. Seward), Serengeti Dreams  (Robert W. Smith), Distant Horizons  (Michael Sweeney),DATE of EVENT 05/13/2009 ,Region: 17,1. Joe Pruitt,2. Susan Scarborough,3. Randy Vaughn,1. Todd Clearwater,2. Tammy Fedynich,3. Jill Yancey
