,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Deer Park High School, TEA:, Deer Park, Gary Hebert / Gene Cumpian & Paul Parkan,AAAAA,Varsity ,2009,48731,1,1,1,1,1,1,2,1,A, Bullets and Bayonets (Sousa/Fennell), A Hymn for The Lost And The Living  (Ewazen), Vox Populi  (Danielpour/Stamp),DATE of EVENT 04/16/2009 ,Region: 19,1. Steve Andre,2. Gabe Musella,3. George Strickland,1. Dennis Eichler,2. Don Hanna,3. John Stuckey,
1, 100-Concert Band, Deer Park High School, TEA:, Deer Park," Gene Cumpian / Gary Hebert, Paul Parkan",AAAAA,Sub Non-Varsity ,2009,49013,1,1,1,1,2,2,2,2,2, Normandy Beach (John Edmondson), Fantasy on a Theme by Samual Barber  (Barber/Saucedo), Canterbury Walk  (Strommen),DATE of EVENT 04/16/2009 ,Region: 19,1. Steve Andre,2. Gabe Musella,3. George Strickland,1. Dennis Eichler,2. Don Hanna,3. John Stuckey,
2, 100-Concert Band, Deer Park High School, TEA:, Deer Park, Paul Parkan,AAAAA,Sub Non-Varsity B,2009,49015,1,2,2,2,3,3,3,3, , Hoosier Pride (Edmondson), In The Shining Of The Stars  (Sheldon), Knights of Dunvegan  (Meyer),DATE of EVENT 04/16/2009 ,Region: 19,1. Steve Andre,2. Gabe Musella,3. George Strickland,1. Dennis Eichler,2. Don Hanna,3. John Stuckey,
3, 100-Concert Band, Deer Park High School, TEA:, Deer Park, Paul Parkan,AAAAA,Non-Varsity ,2009,49014,1,1,1,1,1,1,1,1,C, Kensington March (Camphouse), Butterfly's Ball  (Fraley), Pageant  (Persichetti),DATE of EVENT 04/16/2009 ,Region: 19,1. Steve Andre,2. Gabe Musella,3. George Strickland,1. Dennis Eichler,2. Don Hanna,3. John Stuckey,
4, 100-Concert Band, Dobie High School, TEA:, Houston, Cathleen Padden,AAAAA,Non-Varsity ,2009,50172,2,2,1,2,2,2,1,2, , Cajun Folk Songs  (Ticheli), Chanteys  (Sheldon), The American Way (King),DATE of EVENT 04/16/2009 ,Region: 19,1. Steve Andre,2. Gabe Musella,3. George Strickland,1. Dennis Eichler,2. Don Hanna,3. John Stuckey,
5, 100-Concert Band, Dobie High School, TEA:, Houston, Richard Hicks,AAAAA,Varsity ,2009,50186,1,1,1,1,2,2,2,2,1, Commando March (Barber), Allerseelen  (Strauss/Davis/Fennell)," Armenian Dances, Set I  (Reed)",DATE of EVENT 04/16/2009 ,Region: 19,1. Steve Andre,2. Gabe Musella,3. George Strickland,1. Dennis Eichler,2. Don Hanna,3. John Stuckey,
6, 100-Concert Band, Dobie High School, TEA:, Houston, Richard Hicks / Cathleen Padden,AAAAA,Sub Non-Varsity ,2009,50185,2,2,2,2,2,2,1,2, , Lexington March (King), Polly Oliver  (Root), Joy  (Ticheli),DATE of EVENT 04/16/2009 ,Region: 19,1. Steve Andre,2. Gabe Musella,3. George Strickland,1. Dennis Eichler,2. Don Hanna,3. John Stuckey,
7, 100-Concert Band, La Porte High School, TEA:, La Porte, Kevin D. Poe / Steve Ferenczy,AAAAA,Varsity ,2009,47985,1,3,2,2,3,4,2,3, , American Patrol (F. W. Meacham), Procession of Nobles (Rimsky-Korsakov/Leidzen/Ragsdale), Tempered Steel  (Young),DATE of EVENT 04/16/2009 ,Region: 19,1. Steve Andre,2. Gabe Musella,3. George Strickland,1. Dennis Eichler,2. Don Hanna,3. John Stuckey,
8, 100-Concert Band, La Porte High School, TEA:, La Porte, Kevin D. Poe / Steve Ferenczy,AAAAA,Non-Varsity ,2009,47975,3,3,2,3,3,3,3,3, , Military Escort (Harold Bennett/James Swearingen), Polly Oliver  (Root), Comets in Winter Sky (McCarthy),DATE of EVENT 04/16/2009 ,Region: 19,1. Steve Andre,2. Gabe Musella,3. George Strickland,1. Dennis Eichler,2. Don Hanna,3. John Stuckey,
9, 100-Concert Band, North Shore Sr HS, TEA:, Houston, Christina Martinez-Benitez,AAAAA,Non-Varsity ,2009,49369,1,1,1,1,1,1,1,1,C, Arsenal (Jan Von Der Roost), What Goes in the Night  (Giroux), Incidental Suite  (Smith),DATE of EVENT 04/16/2009 ,Region: 19,1. Steve Andre,2. Gabe Musella,3. George Strickland,1. Dennis Eichler,2. Don Hanna,3. John Stuckey,
10, 100-Concert Band, North Shore Sr HS, TEA:, Houston, Shane Goforth,AAAAA,Varsity ,2009,49376,1,1,1,1,1,1,1,1,A, Battle of Shiloh (Barnhouse), O Magnum Mysterium  (Lauridsen/Reynolds), Second Suite in F for Military Band  (Holst/Matthews),DATE of EVENT 04/16/2009 ,Region: 19,1. Steve Andre,2. Gabe Musella,3. George Strickland,1. Dennis Eichler,2. Don Hanna,3. John Stuckey,
11, 100-Concert Band, North Shore Sr HS, TEA:, Houston, Shane Goforth,AAAAA,Sub Non-Varsity ,2009,49374,1,1,1,1,1,1,2,1,C, Kentucky Pride (J. Edmonson), Dona Nobis Pacem  (Sudduth), Canterbury Walk (Strommen),DATE of EVENT 04/16/2009 ,Region: 19,1. Steve Andre,2. Gabe Musella,3. George Strickland,1. Dennis Eichler,2. Don Hanna,3. John Stuckey,
12, 100-Concert Band, Pasadena HS, TEA:, Pasadena, Brian Drake,AAAAA,Non-Varsity ,2009,49422,2,1,2,2,2,2,2,2, , Circus Days (King/Schissel), I'll Be Home A'fore Ye  (Giroux), Fantasy on a Fiddle Tune  (LaPlante),DATE of EVENT 04/16/2009 ,Region: 19,1. Steve Andre,2. Gabe Musella,3. George Strickland,1. Dennis Eichler,2. Don Hanna,3. John Stuckey,
13, 100-Concert Band, Pasadena HS, TEA:, Pasadena, Charlie Herrera,AAAAA,Varsity ,2009,49461,2,1,2,2,3,3,3,3, , The Trombone King (Karl L. King), Themes from Green Bushes  (Grainger/Daehn), Suite Divertimento  (Gilbert),DATE of EVENT 04/16/2009 ,Region: 19,1. Steve Andre,2. Gabe Musella,3. George Strickland,1. Dennis Eichler,2. Don Hanna,3. John Stuckey,
14, 100-Concert Band, Pasadena Memorial HS, TEA:, Pasadena, Matthew T. Burke,AAAAA,Varsity ,2009,49200,1,1,1,1,1,1,1,1,A," Watchman, Tell Us of the Night  (Camphouse)", Mock Morris  (Grainger/Simpson/MMP Kreines/Lud), Brighton Beach (William Latham),DATE of EVENT 04/16/2009 ,Region: 19,1. Steve Andre,2. Gabe Musella,3. George Strickland,1. Dennis Eichler,2. Don Hanna,3. John Stuckey,
15, 100-Concert Band, Pasadena Memorial HS, TEA:, Pasadena, Matthew T. Burke / Mark Waldon,AAAAA,Non-Varsity A,2009,49243,2,3,2,2,2,3,2,2, , Fantasy on a Fiddle Tune  (LaPlante), Cumberland Cross  (Strommen), Peace Jubilee (King/Swearingen),DATE of EVENT 04/16/2009 ,Region: 19,1. Steve Andre,2. Gabe Musella,3. George Strickland,1. Dennis Eichler,2. Don Hanna,3. John Stuckey,
16, 100-Concert Band, Sam Rayburn HS, TEA:, Pasadena, Guinn Pitts / Jeff Embrey, Acc:na,AAAAA,Varsity ,2009,46665,2,2,2,2,2,2,2,2, , New Mexico March (Sousa), Outdoor Overture (Copland), Folk Dances (Shostakovich/Reynolds),DATE of EVENT 04/16/2009 ,Region: 19,1. Steve Andre,2. Gabe Musella,3. George Strickland,1. Dennis Eichler,2. Don Hanna,3. John Stuckey
17, 100-Concert Band, Sam Rayburn HS, TEA:, Pasadena, Jeff Embrey,AAAAA,Non-Varsity ,2009,49967,2,2,2,2,2,3,3,3, , Von Grrrhart's 613th Regimental March (David Holsinger), West Highlands Sojourn  (Sheldon), Cumberland Cross  (Strommen),DATE of EVENT 04/16/2009 ,Region: 19,1. Steve Andre,2. Gabe Musella,3. George Strickland,1. Dennis Eichler,2. Don Hanna,3. John Stuckey,
18, 100-Concert Band, South Houston HS, TEA:, South Houston, Steve Smith / Kim Smith,AAAAA,Varsity ,2009,49163,1,1,2,1,2,3,3,3,1, Proud Heritage (Latham), Lux Arumque  (Whitacre), Jocuri Poporale Romanesti (Roumanian Folk Dances) (play all) (Bartok/Yo Goto),DATE of EVENT 04/16/2009 ,Region: 19,1. Steve Andre,2. Gabe Musella,3. George Strickland,1. Dennis Eichler,2. Don Hanna,3. John Stuckey,
