,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band, Alpine MS, TEA:, Alpine," Marina Azar / Eric Morales ,Chuck Wilson",C,Varsity ,2018,138453,3,3,3,3,2,2,2,2, , March Grandioso (Robert Smith), Summit Fanfare (William Owens), Ballet of Spring (Ballet du printemps) (O�Connor),DATE of EVENT 04/18/2018 ,Region: 6,1. Mack Bibb,2. Mike Glaze,3. Ray Lashaway,1. Matt Knight,2. David Eakins,3. Harold Bufe,
1, 100-Concert Band, Colorado MS, TEA:, Colorado City, Michael Vargas / Sam Hale,C,Varsity ,2018,138657,2,1,2,2,2,2,2,2, , Union March (Mekel Rogers), Elizabethan Dance (Mark Williams), Atlantis  (Anne McGinty),DATE of EVENT 04/18/2018 ,Region: 6,1. Mack Bibb,2. Mike Glaze,3. Ray Lashaway,1. Matt Knight,2. David Eakins,3. Harold Bufe,
2, 100-Concert Band, Crane High School, TEA:, Crane, Daniel Todd / Sara Hill and Elaine Truitt,AAA,Varsity ,2018,130017,1,1,1,1,1,1,1,1,A, Emblem Of Unity March (Richards/Swearingen), In The Shining Of The Stars  (Sheldon), Foundry  (Mackey),DATE of EVENT 04/18/2018 ,Region: 6,1. Mack Bibb,2. Mike Glaze,3. Ray Lashaway,1. Matt Knight,2. David Eakins,3. Harold Bufe,
3, 100-Concert Band, Crane Middle School, TEA:, Crane," Sara Hill / Daniel Todd, Elaine Truitt",C,Varsity ,2018,137477,1,1,1,1,1,1,1,1,C, Darkland's March (Randall D. Standridge), Serengeti Dreams  (Smith), Two British Folk Songs  (Del Borgo),DATE of EVENT 04/18/2018 ,Region: 6,1. Mack Bibb,2. Mike Glaze,3. Ray Lashaway,1. Matt Knight,2. David Eakins,3. Harold Bufe,
4, 100-Concert Band, Crockett Middle School, TEA:, Pecos," Richard Cole / Tony Gonzalez, Russell Taylor, Aaron Sanderson",CC,Varsity ,2018,136051,1,2,1,1,1,2,2,2,2, New Horizons  (Corrigan), Maesong  (Owens), Mad Dash Gallop  (Loest),DATE of EVENT 04/18/2018 ,Region: 6,1. Mack Bibb,2. Mike Glaze,3. Ray Lashaway,1. Matt Knight,2. David Eakins,3. Harold Bufe,
5, 100-Concert Band, Fort Stockton HS, TEA:, Fort Stockton," John Derington / Lindsey Kilgore, Brandt Sayger, Sara Jewell",AAAA,Varsity ,2018,138199,1,1,1,1,1,1,1,1,B, The Belle of Chicago (Sousa/Gore), Voices of the Sky  (Hazo), Sparks  (Balmages),DATE of EVENT 04/18/2018 ,Region: 6,1. Mack Bibb,2. Mike Glaze,3. Ray Lashaway,1. Matt Knight,2. David Eakins,3. Harold Bufe,
6, 100-Concert Band, Fort Stockton MS, TEA:, Fort Stockton," Brandt Sayger / Sara Jewell, Jay Derington, Lindsey Kilgore",CC,Varsity ,2018,138203,1,1,1,1,2,1,1,1,C, Newcastle March (Johnnie Vinson), Tanchozuru  (Standridge), Night Fury  (Chambers),DATE of EVENT 04/18/2018 ,Region: 6,1. Mack Bibb,2. Mike Glaze,3. Ray Lashaway,1. Matt Knight,2. David Eakins,3. Harold Bufe,
7, 100-Concert Band, Greenwood Brooks Middle School, TEA:, Midland," E Suzanne Rhynes / Gabe Hernandez, Victor Ordonez",CC,Varsity ,2018,137394,1,1,1,1,2,2,1,2,2, El Cabara (David Shaffer), Japanese Pictures (Mixon), Fireball (Beck),DATE of EVENT 04/18/2018 ,Region: 6,1. Mack Bibb,2. Mike Glaze,3. Ray Lashaway,1. Matt Knight,2. David Eakins,3. Harold Bufe,
8, 100-Concert Band, Iraan-Sheffield HS, TEA:, Iraan, Veronica Tagle / Kristy Taylor,AA,Varsity ,2018,136304,2,2,1,2,2,2,2,2, , Spania (David Shaffer), Tanchozuru  (Standridge), A Joyful Journey  (Sheldon),DATE of EVENT 04/18/2018 ,Region: 6,1. Mack Bibb,2. Mike Glaze,3. Ray Lashaway,1. Matt Knight,2. David Eakins,3. Harold Bufe,
9, 100-Concert Band, Kermit HS, TEA:, Kermit, Markell Robinson / Andrew Graham,AAA,Varsity ,2018,139027,3,3,3,3,4,4,4,4, , And The Trumpets Sound (Bob Turner), Dance Celebration  (Smith), Japanese Pictures  (Mixon),DATE of EVENT 04/18/2018 ,Region: 6,1. Mack Bibb,2. Mike Glaze,3. Ray Lashaway,1. Matt Knight,2. David Eakins,3. Harold Bufe,
