,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0, 100-Concert Band,  Johnson MS, TEA:, Channelview, Jeri Collins,CCC,Non-Varsity ,2020,154826,1,1,1,1,1,1,1,1,D, Glenwood March (Gorham), The Spacious Firmament on High (17494)  (Sharp), Plaza de Toros (20709)  (Story),DATE of EVENT 03/03/2020 ,Region: 19,1. Melissa Allen,2. Greg Countryman,3. Eric Rose/Kevin Knight,1. Bobby Heathcock,2. Robert Hinds,3. John Hinojosa,
1, 100-Concert Band, Aguirre JH, TEA:, Channelview, Brittany Gaedchens / Robert Sturdy,CCC,Non-Varsity ,2020,154818,1,1,1,1,1,1,1,1,D, Baywood March (Robert L. Lee), Colliding Visions (Brian Balmages), Odyssey (Aric Branchfield),DATE of EVENT 03/03/2020 ,Region: 19,1. Melissa Allen,2. Greg Countryman,3. Eric Rose/Kevin Knight,1. Bobby Heathcock,2. Robert Hinds,3. John Hinojosa,
2, 100-Concert Band, Aguirre, TEA:, Channelview, Robert Sturdy / Brittany Gaedchens,CCC,Sub Non-Varsity ,2020,154816,2,2,2,2,2,2,2,2, , Synergy March (William Owens), Night Fury (20593)  (Chambers), Dorian Chant (20589)  (Calhoun),DATE of EVENT 03/03/2020 ,Region: 19,1. Melissa Allen,2. Greg Countryman,3. Eric Rose/Kevin Knight,1. Bobby Heathcock,2. Robert Hinds,3. John Hinojosa,
3, 100-Concert Band, Aguirre, TEA:, Channelview, Robert Sturdy / Brittany Gaedchens,CCC,Varsity ,2020,154812,1,1,1,1,1,1,1,1,C, Alamo March (King/Swearingen), Expectations (19603) (Clark), Japanese Pictures (18467)  (Mixon),DATE of EVENT 03/03/2020 ,Region: 19,1. Melissa Allen,2. Greg Countryman,3. Eric Rose/Kevin Knight,1. Bobby Heathcock,2. Robert Hinds,3. John Hinojosa,
4, 100-Concert Band, Beverly Hills Intermediate, TEA:, Houston, Dan Mullen / Wes Hardy,CCC,Varsity ,2020,153327,1,1,1,1,1,1,1,1,C, Broken Bow (17500)  (Strommen), La Rejouissance (118)  (Handel/Williams), El Relicario (Padilla/Story),DATE of EVENT 03/03/2020 ,Region: 19,1. Melissa Allen,2. Greg Countryman,3. Eric Rose/Kevin Knight,1. Bobby Heathcock,2. Robert Hinds,3. John Hinojosa,
5, 100-Concert Band, Beverly Hills MS, TEA:, Houston, Wes Hardy / Dan Mullen,CCC,Non-Varsity ,2020,152411,2,1,2,2,1,2,1,1,2, Fleur-De-Lis (Feldstein & Clark), Dance Celebration (647)  (Smith), Plaza de Toros (Story),DATE of EVENT 03/03/2020 ,Region: 19,1. Melissa Allen,2. Greg Countryman,3. Eric Rose/Kevin Knight,1. Bobby Heathcock,2. Robert Hinds,3. John Hinojosa,
6, 100-Concert Band, Bondy Intermediate, TEA:, Pasadena, Bradley Boone / Russell Bowlin,CCC,Non-Varsity ,2020,152399,1,1,1,1,1,1,1,1,D, Morning Star March (Ferguson), Synchronized Energy (Fhiaras), Plaza de Toros (Story),DATE of EVENT 03/03/2020 ,Region: 19,1. Melissa Allen,2. Greg Countryman,3. Eric Rose/Kevin Knight,1. Bobby Heathcock,2. Robert Hinds,3. John Hinojosa,
7, 100-Concert Band, Bondy Intermediate, TEA:, Pasadena, Russell Bowlin / Bradley Boone,CCC,Sub Non-Varsity ,2020,152389,2,2,1,2,1,1,1,1,2, Cadets in Step March (Putnam), Atlantis (McGinty), Fortis (Gazlay),DATE of EVENT 03/03/2020 ,Region: 19,1. Melissa Allen,2. Greg Countryman,3. Eric Rose/Kevin Knight,1. Bobby Heathcock,2. Robert Hinds,3. John Hinojosa,
8, 100-Concert Band, Bondy Intermediate, TEA:, Pasadena, Russell Bowlin / Bradley, Acc:Boone,CCC,Varsity ,2020,152388,1,1,1,1,1,1,1,1,C," All for One, One for All March (Chambers)", Fireball! (Beck), Black Forest Overture (Sweeney),DATE of EVENT 03/03/2020 ,Region: 19,1. Melissa Allen,2. Greg Countryman,3. Eric Rose/Kevin Knight,1. Bobby Heathcock,2. Robert Hinds,3. John Hinojosa
9, 100-Concert Band, Bonnette Junior High, TEA:, Deer Park, Matt Bell / Trenton Petry,CC,Non-Varsity ,2020,152894,1,1,2,1,1,1,1,1,D, Courtlandt County Festival (15820)  (Owens), Cahokia (15832)  (Spears), Diamond Ridge (Anne McGinty),DATE of EVENT 03/03/2020 ,Region: 19,1. Melissa Allen,2. Greg Countryman,3. Eric Rose/Kevin Knight,1. Bobby Heathcock,2. Robert Hinds,3. John Hinojosa,
