,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Austin High School, TEA:, Sugar Land," Ryan Demkovich / Logan Nagai, Andres Aya",AAAAAA,Varsity ,2018,138685,1,1,2,1,1,1,1,1,A, Fanfare and Allegro  (Williams), Firefly  (George), Manhattan Beach (Sousa/Brion/Schissel),DATE of EVENT 04/19/2018 ,Region: 13,1. Russell Holcombe,2. Gabe Musella,3. Mark Veenstra,1. Tom Bell,2. James Dolnik,3. Greg Goodman
1, 100-Concert Band, Bush High School, TEA:, Richmond," Marcus Daniels / Julie Popelka, Thomas McGuire",AAAAAA,Varsity ,2018,138693,1,1,2,1,2,2,3,2,1, Alhambra Grotto (King), Festal Scenes  (Ito), Glaciers  (Director),DATE of EVENT 04/19/2018 ,Region: 13,1. Russell Holcombe,2. Gabe Musella,3. Mark Veenstra,1. Tom Bell,2. James Dolnik,3. Greg Goodman
2, 100-Concert Band, Clements High School, TEA:, Sugar Land," Daniel Galloway / Jeff Johnson, Leslie Collins, Bryan Waites",AAAAAA,Varsity ,2018,134065,1,1,1,1,1,1,1,1,A, Variations and Fugue  (Giannini), Shepherd's Hey  (Grainger/Rogers), Washington Grays (Graffula/Fennell),DATE of EVENT 04/19/2018 ,Region: 13,1. Russell Holcombe,2. Gabe Musella,3. Mark Veenstra,1. Tom Bell,2. James Dolnik,3. Greg Goodman
3, 100-Concert Band, Dulles High School, TEA:, Sugar Land, Joe Pruitt / Arnel Dayrit and Spencer Clayton,AAAAAA,Varsity ,2018,137801,1,1,1,1,1,1,1,1,A, Royal Welch Fusiliers March (John Philip Sousa), Circus Overture  (Schuman)," Enigma Variations, Opus 36 (play at least Theme & Variations 1, 4, 5, 9, 11, & 14) (Elgar/Patterson)",DATE of EVENT 04/19/2018 ,Region: 13,1. Russell Holcombe,2. Gabe Musella,3. Mark Veenstra,1. Tom Bell,2. James Dolnik,3. Greg Goodman
4, 100-Concert Band, Elkins High School, TEA:, Missouri City," Chad Collins / Joseph Chen, Areef Bhuyan",AAAAA,Varsity ,2018,138646,1,1,1,1,1,1,2,1,A, Golden Bear March (J.J. Richards), Down Longford Way  (Grainger/Osmon), Polka and Fugue (from Schwanda)  (Weinberger/Bainum),DATE of EVENT 04/19/2018 ,Region: 13,1. Russell Holcombe,2. Gabe Musella,3. Mark Veenstra,1. Tom Bell,2. James Dolnik,3. Greg Goodman
5, 100-Concert Band, Foster High School, TEA:, Richmond, Erich Sonnier / Chris Crummel & Thomas Piazza,AAAAA,Varsity ,2018,135999,2,2,1,2,1,1,2,1,1, Chimes of Liberty (Goldman/Schissel)," Scenes from the Louvre (play mvt 1 & 5, plus one other mvt) (Dello Joio)", Paris Sketches  (Ellerby/Reynish),DATE of EVENT 04/19/2018 ,Region: 13,1. Russell Holcombe,2. Gabe Musella,3. Mark Veenstra,1. Tom Bell,2. James Dolnik,3. Greg Goodman
6, 100-Concert Band, George Ranch HS, TEA:, Richmond," Daren Jordan / Lisa Stiles, Patrick Wade",AAAAAA,Varsity ,2018,137421,1,2,1,1,1,1,2,1,A, Ride  (Hazo), Rhosymedre  (Vaughan Williams/Beeler), Amparito Roca (Jaime Texidor/Aubrey Winter),DATE of EVENT 04/19/2018 ,Region: 13,1. Russell Holcombe,2. Gabe Musella,3. Mark Veenstra,1. Tom Bell,2. James Dolnik,3. Greg Goodman
7, 100-Concert Band, Hightower High School, TEA:, Missouri City," Robert Jackson / Eric C Hughes,Mudussir Quraishi",AAAAAA,Varsity ,2018,139008,2,3,2,2,2,3,3,3, , Festal Scenes  (Ito), Spoon River  (Grainger/Sheldon/Bainum/Carson-Naylor), Cryus The Great (K. King Arr. by Andrew Glover),DATE of EVENT 04/19/2018 ,Region: 13,1. Russell Holcombe,2. Gabe Musella,3. Mark Veenstra,1. Tom Bell,2. James Dolnik,3. Greg Goodman
8, 100-Concert Band, Kempner High School, TEA:, Sugar Land," Paul Brodt / Ben Muths, Justin Zimerman",AAAAAA,Varsity ,2018,135742,1,1,2,1,1,1,1,1,A, First Suite in Eb for Military Band  (Holst/Matthews/Fennell)," San Antonio Dances, mvt. 1 (Ticheli)", The Picador March (John Philip Sousa),DATE of EVENT 04/19/2018 ,Region: 13,1. Russell Holcombe,2. Gabe Musella,3. Mark Veenstra,1. Tom Bell,2. James Dolnik,3. Greg Goodman
9, 100-Concert Band, Lamar Consolidated HS, TEA:, Rosenberg," Jason M. Levin / Andrea Sanchez, Mickey Traub",AAAAA,Varsity ,2018,136297,1,1,1,1,1,1,2,1,A, March Bou Shu  (Satoshi Yagisawa), Irish Tune (from County Derry)  (Grainger/Rogers/SMC), The Hounds of Spring  (Reed),DATE of EVENT 04/19/2018 ,Region: 13,1. Russell Holcombe,2. Gabe Musella,3. Mark Veenstra,1. Tom Bell,2. James Dolnik,3. Greg Goodman
10, 100-Concert Band, Marshall High School, TEA:, Missouri City," Kristina Levias / Breanna Engelhardt, Scott Fairdosi",AAAAA,Varsity ,2018,138953,3,2,3,3,3,3,3,3, , Summer Dances  (Balmages), Foundry  (Mackey), Lexington March (King/Swearingen),DATE of EVENT 04/19/2018 ,Region: 13,1. Russell Holcombe,2. Gabe Musella,3. Mark Veenstra,1. Tom Bell,2. James Dolnik,3. Greg Goodman
11, 100-Concert Band, Ridge Point High School, TEA:, Missouri City, Luis Saldana,AAAAAA,Varsity ,2018,138548,2,1,1,1,1,1,1,1,A, Mock Morris  (Grainger/Simpson/MMP/Kreines/Lud/Perna)," English Dances, Set 1  (Arnold/Johnstone)", A Farewell to a Slavic Woman  (Agapkin/Bourgeois ),DATE of EVENT 04/19/2018 ,Region: 13,1. Russell Holcombe,2. Gabe Musella,3. Mark Veenstra,1. Tom Bell,2. James Dolnik,3. Greg Goodman
12, 100-Concert Band, Terry High School, TEA:, Rosenberg, Tim Taylor / Rachel Castillo and Brian Allmond,AAAAA,Varsity ,2018,136797,1,1,1,1,1,1,1,1,A, The Purple Pageant  (Karl King), Psalm for Band  (Persichetti), Chester Overture for Band  (Billings/Schuman),DATE of EVENT 04/19/2018 ,Region: 13,1. Russell Holcombe,2. Gabe Musella,3. Mark Veenstra,1. Tom Bell,2. James Dolnik,3. Greg Goodman
13, 100-Concert Band, Travis High School, TEA:, Richmond, Josafat Jaime,AAAAAA,Varsity ,2018,138642,1,1,1,1,1,1,1,1,A, Angels in the Architecture  (Ticheli), Hymn to a Blue Hour  (Mackey), The Pathfinder of Panama (Souda/Brion),DATE of EVENT 04/19/2018 ,Region: 13,1. Russell Holcombe,2. Gabe Musella,3. Mark Veenstra,1. Tom Bell,2. James Dolnik,3. Greg Goodman
14, 100-Concert Band, Willowridge High School, TEA:, Houston," Sybil James-Holman / Eric Wright, Juan Ramos",AAAAA,Varsity ,2018,139070,2,2,2,2,2,2,2,2, , Encierro Concert March (Ayatey Shabazz), English Country Settings  (La Plante), On a Hymnsong of Philip Bliss  (Holsinger),DATE of EVENT 04/19/2018 ,Region: 13,1. Russell Holcombe,2. Gabe Musella,3. Mark Veenstra,1. Tom Bell,2. James Dolnik,3. Greg Goodman
