,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Barnes MS, TEA:, Seguin, Noel De La Cruz,CC,Varsity ,2018,129961,1,1,1,1,1,1,1,1,C, Lexington March (Edmondson), Crystalline  (Clark), Abracadabra  (Ticheli),DATE of EVENT 03/01/2018 ,Region: 12,1. Mike Olson,2. John Rauschuber,3. Roxanne Vickers,1. Don Haynes,2. Roland Sandoval,3. Chuck Young
1, 100-Concert Band, Barnes MS, TEA:, Seguin, Noel De La Cruz / Sean Moriarty,CC,Sub Non-Varsity ,2018,129962,1,1,1,1,2,1,1,1,D, Majestic March (Lavendar), Atlantis  (McGinty), Dance Celebration  (Smith),DATE of EVENT 03/01/2018 ,Region: 12,1. Mike Olson,2. John Rauschuber,3. Roxanne Vickers,1. Don Haynes,2. Roland Sandoval,3. Chuck Young
2, 100-Concert Band, Barnes MS, TEA:, Seguin, Sean Moriarty,CC,Non-Varsity ,2018,129960,1,1,1,1,1,1,1,1,D, Wedgwood March (Owens), Colliding Visions  (Balmages), Fireball!  (Beck),DATE of EVENT 03/01/2018 ,Region: 12,1. Mike Olson,2. John Rauschuber,3. Roxanne Vickers,1. Don Haynes,2. Roland Sandoval,3. Chuck Young
3, 100-Concert Band, Blanco MS, TEA:, Blanco," Danette Conard / Brian Hecimovich, Brandon Aly",C,Varsity ,2018,129944,1,1,1,1,1,1,1,1,C, Forward March! (Murtha), Ming Court (Pitter), Night Fury (Chambers),DATE of EVENT 03/01/2018 ,Region: 12,1. Mike Olson,2. John Rauschuber,3. Roxanne Vickers,1. Don Haynes,2. Roland Sandoval,3. Chuck Young
4, 100-Concert Band, Briesemeister MS, TEA:, Seguin, Elizabeth Landry,CC,Non-Varsity ,2018,128451,1,1,1,1,1,1,1,1,D, Wedgewood March (Owens), Danza de Espana  (Chambers), Cahokia  (Spears),DATE of EVENT 03/01/2018 ,Region: 12,1. Mike Olson,2. John Rauschuber,3. Roxanne Vickers,1. Don Haynes,2. Roland Sandoval,3. Chuck Young
5, 100-Concert Band, Briesemeister MS, TEA:, Seguin, Louie Blancarte,CC,Varsity ,2018,128418,1,1,1,1,2,1,1,1,C, Newcastle March (Vinson), Shepherd's Hey  (Traditional/Roszell), Fireball!  (Beck),DATE of EVENT 03/01/2018 ,Region: 12,1. Mike Olson,2. John Rauschuber,3. Roxanne Vickers,1. Don Haynes,2. Roland Sandoval,3. Chuck Young
6, 100-Concert Band, Canyon Middle School, TEA:, New Braunfels, Kelsey Lien / Phelecia Neal,CCC,Varsity ,2018,128986,1,1,1,1,2,2,2,2,2, Alamo March (King/Swearingen), Lullabye  (Standridge), Dolce and Dance  (Fagan),DATE of EVENT 03/01/2018 ,Region: 12,1. Mike Olson,2. John Rauschuber,3. Roxanne Vickers,1. Don Haynes,2. Roland Sandoval,3. Chuck Young
7, 100-Concert Band, Canyon MS, TEA:, New Braunfels, Phelecia Neal / Kelsey Lien,CCC,Non-Varsity ,2018,128985,1,1,1,1,1,1,1,1,D, Honor March (Feldstein/Clark), Summit Fanfare  (Owens), Night Fury  (Chambers),DATE of EVENT 03/01/2018 ,Region: 12,1. Mike Olson,2. John Rauschuber,3. Roxanne Vickers,1. Don Haynes,2. Roland Sandoval,3. Chuck Young
8, 100-Concert Band, Church Hill MS, TEA:, New Braunfels, Fredy Solis / Rachel Pruitt,CCC,Varsity ,2018,128507,1,1,1,1,3,2,3,3,2, Darklands March (The Darklands Pt.1: March Through The Black Forest) (Standridge), Two British Folk Songs  (Del Borgo)," Moscow, 1941  (Balmages)",DATE of EVENT 03/01/2018 ,Region: 12,1. Mike Olson,2. John Rauschuber,3. Roxanne Vickers,1. Don Haynes,2. Roland Sandoval,3. Chuck Young
9, 100-Concert Band, Church Hill MS, TEA:, New Braunfels, Rachel Pruitt / Fredy Solis,CCC,Non-Varsity ,2018,128508,1,1,1,1,2,2,2,2,2, March Primo (Eveland), Summit Fanfare  (Owens), Fireball!  (Beck),DATE of EVENT 03/01/2018 ,Region: 12,1. Mike Olson,2. John Rauschuber,3. Roxanne Vickers,1. Don Haynes,2. Roland Sandoval,3. Chuck Young
