,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0, 100-Concert Band, Armstrong Middle School, TEA:, Plano, Chris Black / Derek Phillips,CC,Non-Varsity A,2020,155947, , , , , , , , , , Heroes Triumphant (18463)  (Owens), Plaza de Toros (20709)  (Story), The Lone Eagle March (John Edmonson),DATE of EVENT 03/24/2020 ,Region: 24,1. Amanda Brodie/Prichard,2. Asa Burk,3. Bryan Stone,1. Matt Daily,2. Gary Monroe,3. Robin Owens
1, 100-Concert Band, Bowman Middle School, TEA:, Plano, Andrew McCraw,CC,Non-Varsity ,2020,152803, , , , , , , , , , Plaza de Toros (Michael Story), Mystery Ride (18192)  (White), Tanchozuru (20595)  (Standridge),DATE of EVENT 03/24/2020 ,Region: 24,1. Amanda Brodie/Prichard,2. Asa Burk,3. Bryan Stone,1. Matt Daily,2. Gary Monroe,3. Robin Owens
2, 100-Concert Band, Bowman Middle School, TEA:, Plano, Jacob Kennedy / Andrew McCraw / Mark Caspersen,CC,Sub Non-Varsity A,2020,159489, , , , , , , , , , Elizabethan Dance (Mark Williams), Ming Court (Donald Pitter), Integrity March (Andrew Balent),DATE of EVENT 03/24/2020 ,Region: 24,1. Amanda Brodie/Prichard,2. Asa Burk,3. Bryan Stone,1. Matt Daily,2. Gary Monroe,3. Robin Owens
3, 100-Concert Band, Clark Middle School, TEA:, Frisco," Brianna Compton / Ben Katz, John Timpani, Valerie Wharton",CC,Sub Non-Varsity ,2020,155337, , , , , , , , , , Union March (Rogers), Ming Court (645)  (Pitter), Plaza de Toros (20709)  (Story),DATE of EVENT 03/24/2020 ,Region: 24,1. Amanda Brodie/Prichard,2. Asa Burk,3. Bryan Stone,1. Matt Daily,2. Gary Monroe,3. Robin Owens
4, 100-Concert Band, Clark Middle School, TEA:, Frisco," John Timpani / Benjamin Katz, Brianna Compton, Valerie Wharton",CC,Non-Varsity ,2020,153475, , , , , , , , , , The Red Cape (Meredith), Egyptique (19576)  (Owens), Night Fury (20593)  (Chambers),DATE of EVENT 03/24/2020 ,Region: 24,1. Amanda Brodie/Prichard,2. Asa Burk,3. Bryan Stone,1. Matt Daily,2. Gary Monroe,3. Robin Owens
5, 100-Concert Band, Cobb Middle School, TEA:, Frisco, Denise Soto,CC,Non-Varsity ,2020,151203, , , , , , , , , , The Red Cape (James Meredith), Korean Hill Song (656)  (Williams), Knights of Dunvegan (135)  (Meyer),DATE of EVENT 03/24/2020 ,Region: 24,1. Amanda Brodie/Prichard,2. Asa Burk,3. Bryan Stone,1. Matt Daily,2. Gary Monroe,3. Robin Owens
6, 100-Concert Band, Cobb Middle School, TEA:, Frisco, Elizabeth Treadwell / Denise Soto,CC,Sub Non-Varsity ,2020,153785, , , , , , , , , , Plaza de Toros (20709)  (Story), Courtlandt County Festival (15820)  (Owens), Mythos (17491)  (Bernotas),DATE of EVENT 03/24/2020 ,Region: 24,1. Amanda Brodie/Prichard,2. Asa Burk,3. Bryan Stone,1. Matt Daily,2. Gary Monroe,3. Robin Owens
7, 100-Concert Band, Fowler Middle School, TEA:, Plano," Fred Alonzi / Jenny Denis, Matthew Hedrick, Valerie Wharton",CCC,Sub Non-Varsity ,2020,157277, , , , , , , , , , Fighting Falcon March (Todd Stalter), Atlantis (Anne McGinty), Danza de Espa�a (Carol Britten Chambers),DATE of EVENT 03/24/2020 ,Region: 24,1. Amanda Brodie/Prichard,2. Asa Burk,3. Bryan Stone,1. Matt Daily,2. Gary Monroe,3. Robin Owens
8, 100-Concert Band, Fowler Middle School, TEA:, Plano," Matthew Hedrick / Jenny Denis, Fred Alonzi, Valerie Wharton",CCC,Non-Varsity ,2020,157276, , , , , , , , , , Aquia Landing (Gateway to Freedom March) (Paul Murtha), Our Kingsland Spring (Samuel Hazo)," Variations on ""Scarborough Fair"" (Calvin Custer)",DATE of EVENT 03/24/2020 ,Region: 24,1. Amanda Brodie/Prichard,2. Asa Burk,3. Bryan Stone,1. Matt Daily,2. Gary Monroe,3. Robin Owens
9, 100-Concert Band, Frankford Middle School, TEA:, Dallas, Mark Reddoch,CCC,Non-Varsity A,2020,155809, , , , , , , , , , Boomerang March (Ralph and Jack Hale), Big Sky Round-Up (Robert Sheldon), Majestica (Gary Gazlay),DATE of EVENT 03/24/2020 ,Region: 24,1. Amanda Brodie/Prichard,2. Asa Burk,3. Bryan Stone,1. Matt Daily,2. Gary Monroe,3. Robin Owens
10, 100-Concert Band, Griffin Middle School, TEA:, Frisco, Brittany Yanniello,CC,Non-Varsity ,2020,157737, , , , , , , , , , Marzo Zingaro (Standridge), On the Kerry Shore (21579)  (Wilds), Egyptique (19576)  (Owens),DATE of EVENT 03/24/2020 ,Region: 24,1. Amanda Brodie/Prichard,2. Asa Burk,3. Bryan Stone,1. Matt Daily,2. Gary Monroe,3. Robin Owens
11, 100-Concert Band, Griffin Middle School, TEA:, Frisco, Carolyn Cansler / Brittany Yanniello,CC,Sub Non-Varsity ,2020,157726, , , , , , , , , , March Royale (Williams), Sakura (62)  (Traditional/Story), Courtlandt County Festival (15820)  (Owens),DATE of EVENT 03/24/2020 ,Region: 24,1. Amanda Brodie/Prichard,2. Asa Burk,3. Bryan Stone,1. Matt Daily,2. Gary Monroe,3. Robin Owens
